Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD292,11.76,Regular,0.093,Canned,169.01,OUT002,1998,Small,Tier 3,Food Mart,536.2
NC7999,11,No Sugar,0.041,Health and Hygiene,124.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,2618.11
NC6241,12.67,No Sugar,0.042,Health and Hygiene,162.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3777.08
FD5478,12.21,Low Sugar,0.034,Baking Goods,133.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3070.12
FD5491,21.04,Regular,0.04,Starchy Foods,158.86,OUT003,1999,Medium,Tier 1,Departmental Store,5591.41
FD7760,14.3,Low Sugar,0.028,Snack Foods,122.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3314.37
FD6299,13.71,Low Sugar,0.021,Fruits and Vegetables,137.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3493.51
NC2508,15.68,No Sugar,0.032,Household,137.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3951.56
FD2494,15.73,Low Sugar,0.015,Dairy,191.55,OUT003,1999,Medium,Tier 1,Departmental Store,5060.34
FD4899,10.63,Regular,0.152,Frozen Foods,146.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,2990.81
FD7662,7.33,Low Sugar,0.183,Canned,107.44,OUT002,1998,Small,Tier 3,Food Mart,1440.64
FD4798,14.66,Low Sugar,0.093,Snack Foods,122.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3395.33
FD1545,15.57,Low Sugar,0.128,Breads,161.96,OUT003,1999,Medium,Tier 1,Departmental Store,4419.14
FD3613,9.37,Low Sugar,0.019,Meat,108.18,OUT002,1998,Small,Tier 3,Food Mart,1917
FD8610,11.12,Regular,0.061,Dairy,141.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2989.82
FD8108,12.19,Low Sugar,0.032,Canned,155.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3517
FD3417,9.87,Low Sugar,0.03,Snack Foods,89.57,OUT002,1998,Small,Tier 3,Food Mart,1648.78
FD875,17.6,Regular,0.031,Snack Foods,158.67,OUT003,1999,Medium,Tier 1,Departmental Store,4809.97
FD2652,8.8,Regular,0.024,Snack Foods,127.36,OUT002,1998,Small,Tier 3,Food Mart,2180.48
FD4155,13.18,Low Sugar,0.119,Baking Goods,145.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3535.35
FD4469,10.37,Low Sugar,0.024,Fruits and Vegetables,126.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,2511.3
NC2681,9.21,No Sugar,0.147,Health and Hygiene,111.69,OUT002,1998,Small,Tier 3,Food Mart,1951.42
NC8533,11.41,No Sugar,0.072,Health and Hygiene,134.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,2918.02
FD3135,14.33,Regular,0.017,Snack Foods,160.39,OUT001,1987,High,Tier 2,Supermarket Type1,4105.63
FD1468,15.96,Regular,0.016,Meat,136.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3984.02
FD6880,14.25,Regular,0.012,Meat,152.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3929.03
FD2423,14.14,Low Sugar,0.061,Dairy,133.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3511.93
FD2387,10.32,Regular,0.025,Snack Foods,122.2,OUT001,1987,High,Tier 2,Supermarket Type1,2417.92
DR7299,8.25,Low Sugar,0.108,Soft Drinks,113.37,OUT002,1998,Small,Tier 3,Food Mart,1768.94
FD5196,11.89,Regular,0.022,Snack Foods,156.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3467.25
FD934,14.26,Low Sugar,0.036,Dairy,169.03,OUT003,1999,Medium,Tier 1,Departmental Store,4266.76
DR3070,13.66,Regular,0.035,Soft Drinks,122.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3168.81
FD4880,11.55,Low Sugar,0.07,Snack Foods,137.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3019.18
FD5627,10.27,Regular,0.126,Fruits and Vegetables,68.56,OUT002,1998,Small,Tier 3,Food Mart,1309.28
FD1589,17.39,Low Sugar,0.073,Fruits and Vegetables,175.5,OUT003,1999,Medium,Tier 1,Departmental Store,5106.04
FD5107,14.84,Low Sugar,0.015,Baking Goods,156.86,OUT001,1987,High,Tier 2,Supermarket Type1,4148.84
FD5978,15.71,Low Sugar,0.063,Dairy,148.95,OUT001,1987,High,Tier 2,Supermarket Type1,4184.52
FD2449,9.47,Low Sugar,0.149,Frozen Foods,100.97,OUT002,1998,Small,Tier 3,Food Mart,1791.34
FD7950,14.17,Low Sugar,0.038,Snack Foods,125.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3357.59
FD318,12.96,Low Sugar,0.034,Fruits and Vegetables,179.75,OUT002,1998,Small,Tier 3,Food Mart,1892.93
FD7602,13.23,Low Sugar,0.123,Starchy Foods,109.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,2806.14
FD2807,7.83,Regular,0.097,Fruits and Vegetables,125.42,OUT002,1998,Small,Tier 3,Food Mart,1922.06
NC3691,14.87,No Sugar,0.017,Others,157.82,OUT001,1987,High,Tier 2,Supermarket Type1,4174.81
DR1177,15.05,Low Sugar,0.076,Soft Drinks,128.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3616.34
NC3717,14.59,No Sugar,0.062,Household,155.01,OUT001,1987,High,Tier 2,Supermarket Type1,4053.52
FD2486,14.56,Low Sugar,0.041,Dairy,173.87,OUT003,1999,Medium,Tier 1,Departmental Store,4433.58
DR792,13.38,Regular,0.108,Soft Drinks,97.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,2613.4
FD3658,12.07,Low Sugar,0.015,Snack Foods,145.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3286.36
FD5061,15,Low Sugar,0.063,Meat,180.59,OUT001,1987,High,Tier 2,Supermarket Type1,4670.68
FD2427,10.66,Regular,0.026,Fruits and Vegetables,112.37,OUT002,1998,Small,Tier 3,Food Mart,2293.74
FD6333,10.49,Low Sugar,0.125,Baking Goods,118.86,OUT001,1987,High,Tier 2,Supermarket Type1,2387.07
DR3877,11.27,Low Sugar,0.123,Hard Drinks,116.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2509.49
FD2108,12.85,reg,0.13,Fruits and Vegetables,132.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3191.96
FD4540,11.16,Low Sugar,0.129,Meat,97.84,OUT002,1998,Small,Tier 3,Food Mart,2110.05
FD268,16.02,Low Sugar,0.088,Fruits and Vegetables,199.75,OUT003,1999,Medium,Tier 1,Departmental Store,4288.95
DR1599,11.78,Regular,0.022,Hard Drinks,117.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,2644.54
DR7120,11.74,Low Sugar,0.176,Hard Drinks,137.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3048.91
NC4141,10.91,No Sugar,0.037,Household,104.28,OUT002,1998,Small,Tier 3,Food Mart,2184.3
FD3087,18.06,Low Sugar,0.057,Fruits and Vegetables,246.35,OUT003,1999,Medium,Tier 1,Departmental Store,6707.04
NC6064,8.27,No Sugar,0.075,Health and Hygiene,156.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2649.21
FD449,14.38,Regular,0.055,Fruits and Vegetables,185.57,OUT001,1987,High,Tier 2,Supermarket Type1,4908.7
FD1901,11.39,Low Sugar,0.064,Snack Foods,124.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,2707.77
FD3670,12.14,Low Sugar,0.04,Snack Foods,108.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,2543.54
FD5356,10.17,Low Sugar,0.005,Snack Foods,149.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,2947.09
FD4960,11.49,Regular,0.05,Fruits and Vegetables,143.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3120.01
NC1358,10.55,No Sugar,0.179,Household,96.39,OUT002,1998,Small,Tier 3,Food Mart,1941
FD1744,11.9,Low Sugar,0.024,Dairy,152.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3393.08
NC475,9.9,No Sugar,0.013,Health and Hygiene,139.2,OUT003,1999,Medium,Tier 1,Departmental Store,6541.04
FD8418,12.98,Regular,0.055,Meat,167.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3955.81
FD5447,14.88,Low Sugar,0.038,Canned,96.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,2922.28
NC548,14.81,No Sugar,0.164,Others,208.64,OUT003,1999,Medium,Tier 1,Departmental Store,6740.07
FD5412,13.57,Regular,0.057,Meat,164.86,OUT001,1987,High,Tier 2,Supermarket Type1,4025.3
NC278,8.57,No Sugar,0.067,Household,98.22,OUT003,1999,Medium,Tier 1,Departmental Store,5626.52
FD3134,9.37,Low Sugar,0.042,Fruits and Vegetables,162.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3035.82
FD8153,12.09,Low Sugar,0.025,Dairy,200.89,OUT003,1999,Medium,Tier 1,Departmental Store,4428.14
FD6871,13.29,Low Sugar,0.017,Snack Foods,148.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3623.42
FD2876,13.05,Low Sugar,0.017,Breads,163.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3886.66
NC2944,10.09,No Sugar,0.038,Health and Hygiene,150.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2949.54
NC3805,18.27,No Sugar,0.053,Health and Hygiene,198.07,OUT003,1999,Medium,Tier 1,Departmental Store,5767.82
NC4261,15.65,No Sugar,0.051,Health and Hygiene,143.97,OUT001,1987,High,Tier 2,Supermarket Type1,4069.08
FD6217,9.89,Low Sugar,0.104,Dairy,113.13,OUT002,1998,Small,Tier 3,Food Mart,2135.44
NC6601,11.47,No Sugar,0.083,Health and Hygiene,122.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,2677.71
DR8401,13.96,Regular,0.081,Soft Drinks,161.59,OUT001,1987,High,Tier 2,Supermarket Type1,4046.64
FD2858,11.4,Regular,0.074,Snack Foods,127.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,2777.85
NC5367,11.38,No Sugar,0.082,Health and Hygiene,161.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3466.89
FD2898,16.53,Low Sugar,0.042,Baking Goods,181.12,OUT003,1999,Medium,Tier 1,Departmental Store,5027.6
FD3300,11.9,Regular,0.076,Fruits and Vegetables,136.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3070.39
FD7268,11.45,Low Sugar,0.039,Meat,125.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,2738.39
FD3304,14.44,Regular,0.019,Frozen Foods,141.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3748.31
NC1539,12.94,No Sugar,0.029,Health and Hygiene,133.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3232.82
NC3174,15.2,No Sugar,0.045,Health and Hygiene,183.49,OUT001,1987,High,Tier 2,Supermarket Type1,4774.98
NC208,9.45,No Sugar,0.035,Household,129.31,OUT001,1987,High,Tier 2,Supermarket Type1,4884.07
FD6155,14.4,Low Sugar,0.091,Snack Foods,193.78,OUT001,1987,High,Tier 2,Supermarket Type1,4804.13
NC4067,10.29,No Sugar,0.041,Others,154.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3073.21
NC7380,11.19,No Sugar,0.038,Health and Hygiene,159.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3386.16
FD6610,12.16,Low Sugar,0.084,Snack Foods,130.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3006.41
FD6374,9.58,Low Sugar,0.126,Baking Goods,170.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3235.21
FD3208,13.1,Regular,0.03,Frozen Foods,157.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3759.71
FD5247,16.13,Low Sugar,0.071,Breads,205.27,OUT003,1999,Medium,Tier 1,Departmental Store,5430.32
FD7458,14.52,Regular,0.019,Baking Goods,214.98,OUT003,1999,Medium,Tier 1,Departmental Store,5264.97
NC4139,14.39,No Sugar,0.099,Health and Hygiene,146.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3827.52
NC7469,9.46,No Sugar,0.049,Health and Hygiene,140.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2593.5
FD314,12.94,Low Sugar,0.124,Canned,198.96,OUT002,1998,Small,Tier 3,Food Mart,2155.43
FD8244,9.98,Regular,0.129,Snack Foods,110.72,OUT002,1998,Small,Tier 3,Food Mart,2106.32
FD7901,14.73,Low Sugar,0.035,Baking Goods,158.53,OUT001,1987,High,Tier 2,Supermarket Type1,4157.02
FD1698,10.88,Low Sugar,0.058,Snack Foods,226.59,OUT001,1987,High,Tier 2,Supermarket Type1,4680.73
FD1674,12.76,Low Sugar,0.16,Fruits and Vegetables,160.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3756.41
FD7496,16.13,Regular,0.069,Snack Foods,157.36,OUT003,1999,Medium,Tier 1,Departmental Store,4449.81
FD1935,11.4,Low Sugar,0.066,Fruits and Vegetables,183.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3919.07
FD5341,10.69,Low Sugar,0.127,Baking Goods,115.27,OUT001,1987,High,Tier 2,Supermarket Type1,2360.83
FD7047,11.26,Low Sugar,0.065,Fruits and Vegetables,90.04,OUT002,1998,Small,Tier 3,Food Mart,1972.62
FD4640,8.87,Low Sugar,0.062,Fruits and Vegetables,134.27,OUT001,1987,High,Tier 2,Supermarket Type1,2336.65
FD8391,12.18,Low Sugar,0.102,Snack Foods,111.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2614.19
FD3318,13.23,Low Sugar,0.067,Frozen Foods,167.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,3996.13
FD8014,10.71,Low Sugar,0.016,Fruits and Vegetables,128.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,2637.11
NC6615,17.56,No Sugar,0.105,Household,171.77,OUT003,1999,Medium,Tier 1,Departmental Store,5068.3
FD8363,14.44,Low Sugar,0.077,Snack Foods,161.24,OUT001,1987,High,Tier 2,Supermarket Type1,4146.75
FD3907,15.32,Regular,0.056,Meat,152.49,OUT001,1987,High,Tier 2,Supermarket Type1,4168.32
FD3693,15.02,Regular,0.039,Frozen Foods,152.06,OUT001,1987,High,Tier 2,Supermarket Type1,4090.39
NC795,11.3,No Sugar,0.042,Health and Hygiene,154.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3309.91
FD8469,14.9,Low Sugar,0.05,Snack Foods,199.95,OUT003,1999,Medium,Tier 1,Departmental Store,5043.15
NC7522,11.94,No Sugar,0.08,Household,143.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3230.48
FD3376,15.45,Regular,0.28,Snack Foods,160.62,OUT003,1999,Medium,Tier 1,Departmental Store,4362.78
FD4075,16.8,Low Sugar,0.062,Meat,170.8,OUT003,1999,Medium,Tier 1,Departmental Store,4877.16
FD4672,14.5,Regular,0.067,Canned,194.8,OUT001,1987,High,Tier 2,Supermarket Type1,4847.27
NC1403,12.64,No Sugar,0.073,Household,120.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2897.87
DR5739,13.19,Low Sugar,0.186,Soft Drinks,135.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3333.53
FD6648,8.62,Regular,0.16,Snack Foods,104.51,OUT002,1998,Small,Tier 3,Food Mart,1671.3
FD8581,13.21,Low Sugar,0.057,Dairy,177.62,OUT003,1999,Medium,Tier 1,Departmental Store,4206.09
NC158,12.85,No Sugar,0.052,Health and Hygiene,172.51,OUT001,1987,High,Tier 2,Supermarket Type1,4709.94
FD8480,12.78,Low Sugar,0.188,Canned,160.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3766.79
NC4123,10.16,No Sugar,0.054,Health and Hygiene,111.96,OUT002,1998,Small,Tier 3,Food Mart,2173.27
FD8748,12.43,Low Sugar,0.037,Fruits and Vegetables,137.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3207.57
FD5603,13.47,Low Sugar,0.096,Baking Goods,145.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3615.73
FD7199,8.26,Regular,0.063,Baking Goods,86.98,OUT002,1998,Small,Tier 3,Food Mart,1232
FD4411,10.14,Low Sugar,0.125,Meat,176.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3493.26
NC1355,13.8,No Sugar,0.014,Health and Hygiene,129.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3355.85
FD3288,14.08,Regular,0.089,Fruits and Vegetables,138.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3605.93
FD119,13.48,Low Sugar,0.057,Snack Foods,109.65,OUT002,1998,Small,Tier 3,Food Mart,894.75
DR1881,12.8,Regular,0.068,Soft Drinks,164.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3839.36
NC3408,8.91,No Sugar,0.063,Others,118.37,OUT002,1998,Small,Tier 3,Food Mart,2022.01
FD5477,11.66,Low Sugar,0.013,Baking Goods,162.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3550.3
FD4156,14.67,Regular,0.022,Frozen Foods,149.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3960.08
FD3806,10.69,Regular,0.054,Dairy,132.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,2720.99
FD3725,10.71,Low Sugar,0.082,Fruits and Vegetables,114.58,OUT001,1987,High,Tier 2,Supermarket Type1,2349.74
NC3490,14.35,No Sugar,0.033,Health and Hygiene,172.76,OUT003,1999,Medium,Tier 1,Departmental Store,4363.58
FD6429,9.84,Regular,0.102,Baking Goods,136.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,2604.08
FD5114,11.67,Regular,0.157,Canned,140.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3107.44
FD3268,13.54,Low Sugar,0.052,Snack Foods,117.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3048.62
DR6405,11.07,Low Sugar,0.086,Soft Drinks,88.12,OUT002,1998,Small,Tier 3,Food Mart,1889.31
FD7038,14.73,Regular,0.069,Dairy,157.99,OUT001,1987,High,Tier 2,Supermarket Type1,4146.36
FD7896,8.4,Regular,0.036,Dairy,90.7,OUT002,1998,Small,Tier 3,Food Mart,1339.07
FD6794,12.67,Regular,0.074,Fruits and Vegetables,139.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3293.97
FD6025,13.46,Regular,0.161,Snack Foods,188.36,OUT003,1999,Medium,Tier 1,Departmental Store,4480.26
FD1631,9.39,Low Sugar,0.12,Snack Foods,77.7,OUT002,1998,Small,Tier 3,Food Mart,1296.88
NC8635,11.35,No Sugar,0.033,Health and Hygiene,130.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,2815.65
FD6899,11.32,Low Sugar,0.043,Breads,145.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3124.23
FD1443,15.55,Regular,0.093,Snack Foods,168.69,OUT001,1987,High,Tier 2,Supermarket Type1,4551.34
DR4265,12.94,Low Sugar,0.035,Soft Drinks,167.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3942.57
FD8152,11.09,Low Sugar,0.123,Snack Foods,80.12,OUT002,1998,Small,Tier 3,Food Mart,1730.86
FD567,14.64,Low Sugar,0.052,Fruits and Vegetables,185.13,OUT002,1998,Small,Tier 3,Food Mart,1495.58
FD8227,14.29,Low Sugar,0.033,Snack Foods,154.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3976.04
NC2524,15.33,No Sugar,0.123,Health and Hygiene,179.08,OUT001,1987,High,Tier 2,Supermarket Type1,4714.35
FD4997,12.08,Low Sugar,0.048,Meat,127.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,2929.42
NC3563,13.23,No Sugar,0.047,Household,170.95,OUT001,1987,High,Tier 2,Supermarket Type1,4072.25
FD4465,10.03,Regular,0.205,Baking Goods,166.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3268.65
NC8317,12.92,No Sugar,0.086,Health and Hygiene,174.86,OUT001,1987,High,Tier 2,Supermarket Type1,4082.33
FD6501,18.82,Low Sugar,0.052,Canned,199.25,OUT003,1999,Medium,Tier 1,Departmental Store,5915.81
FD4901,14.91,Regular,0.039,Breakfast,163.56,OUT003,1999,Medium,Tier 1,Departmental Store,4302.22
FD3695,14.1,Regular,0.063,Meat,172.18,OUT003,1999,Medium,Tier 1,Departmental Store,4295.68
FD2114,12.54,Low Sugar,0.023,Fruits and Vegetables,178.97,OUT001,1987,High,Tier 2,Supermarket Type1,4081.38
FD2921,14.43,Low Sugar,0.128,Frozen Foods,151.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3954.8
FD7092,7.3,Low Sugar,0.041,Dairy,125.09,OUT002,1998,Small,Tier 3,Food Mart,1795
FD4055,13.16,Low Sugar,0.116,Fruits and Vegetables,151.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3665.43
FD7364,10.92,Regular,0.031,Dairy,110.63,OUT001,1987,High,Tier 2,Supermarket Type1,2315.7
FD8007,10.2,Low Sugar,0.115,Snack Foods,127.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2504.97
FD2333,16.29,Low Sugar,0.111,Fruits and Vegetables,160.6,OUT001,1987,High,Tier 2,Supermarket Type1,4553.97
FD2694,15.18,Regular,0.012,Snack Foods,162.05,OUT003,1999,Medium,Tier 1,Departmental Store,4331.44
FD7166,14.09,Regular,0.015,Fruits and Vegetables,121.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3263.25
FD3170,13.6,Regular,0.029,Baking Goods,172.14,OUT001,1987,High,Tier 2,Supermarket Type1,4180.1
FD3579,10.79,Low Sugar,0.069,Fruits and Vegetables,164.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3394.44
NC3271,12.06,No Sugar,0.165,Health and Hygiene,101.07,OUT001,1987,High,Tier 2,Supermarket Type1,2379.76
FD3188,13.17,Low Sugar,0.031,Canned,168.88,OUT001,1987,High,Tier 2,Supermarket Type1,4017.27
NC7455,12.55,No Sugar,0.102,Household,140.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3297.81
NC3699,14.46,No Sugar,0.026,Household,161.98,OUT001,1987,High,Tier 2,Supermarket Type1,4167.03
NC580,14.02,No Sugar,0.083,Household,156.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,5101.13
FD2684,15,Low Sugar,0.024,Snack Foods,164.2,OUT003,1999,Medium,Tier 1,Departmental Store,4336.16
DR835,14.62,Regular,0.119,Hard Drinks,199.73,OUT001,1987,High,Tier 2,Supermarket Type1,4976.47
FD4926,9.2,Low Sugar,0.061,Snack Foods,110.7,OUT002,1998,Small,Tier 3,Food Mart,1929.27
FD1301,14.35,Low Sugar,0.044,Dairy,166.92,OUT003,1999,Medium,Tier 1,Departmental Store,4243.8
FD5105,11.22,Low Sugar,0.128,Frozen Foods,175.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3715.98
FD2158,11.03,Low Sugar,0.028,Snack Foods,172.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3609.33
FD2165,14.57,Low Sugar,0.053,Snack Foods,208.65,OUT003,1999,Medium,Tier 1,Departmental Store,5147.25
FD6596,10.33,Low Sugar,0.061,Frozen Foods,164.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3280.89
FD8696,13.2,Low Sugar,0.129,Snack Foods,119.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,3022.29
DR2135,14.11,Low Sugar,0.208,Soft Drinks,155.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3956.61
FD6735,11.92,Regular,0.062,Breads,131.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,2961.25
FD5821,10.36,Regular,0.035,Fruits and Vegetables,182.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3665.46
FD8366,16.73,Low Sugar,0.066,Dairy,166.21,OUT001,1987,High,Tier 2,Supermarket Type1,4766.5
FD8018,13.64,Low Sugar,0.021,Frozen Foods,135.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3446.4
DR4015,18.16,Regular,0.072,Soft Drinks,186.64,OUT003,1999,Medium,Tier 1,Departmental Store,5507.55
FD442,16.59,Low Sugar,0.039,Dairy,232.41,OUT003,1999,Medium,Tier 1,Departmental Store,3724.32
NC7416,14.14,No Sugar,0.13,Health and Hygiene,174.86,OUT003,1999,Medium,Tier 1,Departmental Store,4357.82
FD4941,12.71,Low Sugar,0.093,Fruits and Vegetables,147.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3477.54
FD2720,11.34,Low Sugar,0.053,Fruits and Vegetables,114.35,OUT001,1987,High,Tier 2,Supermarket Type1,2487.49
NC3046,9.96,No Sugar,0.19,Household,109.74,OUT002,1998,Small,Tier 3,Food Mart,2080.79
FD8699,13.65,Low Sugar,0.071,Frozen Foods,135.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3438.8
FD3797,14.41,Low Sugar,0.03,Snack Foods,146.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3837.19
FD6885,13.09,Low Sugar,0.011,Snack Foods,140.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3420.46
NC1475,10.47,No Sugar,0.014,Household,138.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,2778.17
FD1948,7.11,Low Sugar,0.065,Frozen Foods,96.54,OUT002,1998,Small,Tier 3,Food Mart,1167.43
FD4154,13.31,Low Sugar,0.043,Meat,125.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3163.84
FD2369,9.36,Low Sugar,0.006,Snack Foods,94.31,OUT002,1998,Small,Tier 3,Food Mart,1629.55
FD5315,11.99,Low Sugar,0.172,Baking Goods,137.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3100.78
FD4656,13.36,Low Sugar,0.03,Dairy,134.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3354.95
FD4049,16.34,Low Sugar,0.035,Baking Goods,160.16,OUT001,1987,High,Tier 2,Supermarket Type1,4556.14
FD6008,10.63,Low Sugar,0.015,Dairy,130.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,2660.71
FD1855,9.61,Low Sugar,0.064,Baking Goods,92.03,OUT002,1998,Small,Tier 3,Food Mart,1639.82
FD340,11.15,Low Sugar,0.096,Frozen Foods,76.14,OUT001,1987,High,Tier 2,Supermarket Type1,4095.58
FD7258,9.37,Regular,0.014,Baking Goods,102.9,OUT002,1998,Small,Tier 3,Food Mart,1809.27
FD4089,14.91,Regular,0.125,Snack Foods,139.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3816.46
NC3792,15.37,No Sugar,0.118,Health and Hygiene,194.52,OUT003,1999,Medium,Tier 1,Departmental Store,5038.36
DR1769,12.96,Low Sugar,0.064,Soft Drinks,136.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,3301.96
FD7078,14.62,Regular,0.064,Canned,150.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3962.62
FD2893,10.38,Low Sugar,0.013,Breads,84.65,OUT002,1998,Small,Tier 3,Food Mart,1662.46
DR5257,13.4,Regular,0.079,Soft Drinks,211.17,OUT001,1987,High,Tier 2,Supermarket Type1,4934.29
FD8104,10.98,Low Sugar,0.168,Meat,115.45,OUT001,1987,High,Tier 2,Supermarket Type1,2428.1
FD5797,7.42,Low Sugar,0.052,Frozen Foods,98.35,OUT002,1998,Small,Tier 3,Food Mart,1273.63
