booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status
INNHG_128468,131,Online,1,103.5,2,0,2022-07-07,0,1,Not Canceled
INNHG_128469,28,Online,1,134.37,2,0,2022-07-07,0,3,Not Canceled
INNHG_128470,157,Offline,0,72.25,2,1,2022-07-07,0,3,Not Canceled
INNHG_128471,25,Online,1,151.0,2,0,2022-07-07,0,1,Not Canceled
INNHG_128472,90,Offline,2,144.13,3,2,2022-07-07,0,5,Not Canceled
INNHG_128473,1,Online,0,197.0,3,0,2022-07-07,0,1,Not Canceled
INNHG_128474,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128475,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128476,32,Online,1,149.4,2,0,2022-07-07,0,1,Not Canceled
INNHG_128477,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128478,121,Online,1,103.5,2,2,2022-07-07,0,3,Not Canceled
INNHG_128479,109,Online,1,103.5,2,0,2022-07-07,0,2,Not Canceled
INNHG_128480,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128481,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128482,128,Offline,0,81.25,2,2,2022-07-07,1,3,Not Canceled
INNHG_128483,121,Online,1,112.5,2,0,2022-07-07,0,2,Not Canceled
INNHG_128484,30,Online,4,168.3,3,2,2022-07-07,0,4,Not Canceled
INNHG_128485,166,Online,1,80.75,2,1,2022-07-07,0,3,Not Canceled
INNHG_128486,121,Online,2,123.3,2,0,2022-07-07,1,1,Not Canceled
INNHG_128487,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128488,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128489,112,Offline,1,72.25,2,2,2022-07-07,0,3,Not Canceled
INNHG_128490,163,Online,1,99.45,2,1,2022-07-07,0,3,Not Canceled
INNHG_128491,55,Online,0,79.0,1,0,2022-07-07,0,1,Not Canceled
INNHG_128492,161,Online,1,97.75,2,1,2022-07-07,0,3,Canceled
INNHG_128493,158,Online,2,146.7,3,0,2022-07-07,0,3,Canceled
INNHG_128494,158,Online,1,131.8,2,0,2022-07-07,0,3,Canceled
INNHG_128495,147,Online,1,138.55,3,1,2022-07-07,0,3,Canceled
INNHG_128496,187,Online,1,86.5,0,0,2022-07-07,0,2,Canceled
INNHG_128497,70,Online,0,107.1,2,0,2022-07-07,0,1,Canceled
INNHG_128498,158,Online,0,114.3,2,0,2022-07-07,0,3,Canceled
INNHG_128499,166,Online,0,99.45,2,2,2022-07-07,0,3,Canceled
INNHG_128500,77,Online,0,129.6,2,1,2022-07-07,0,3,Canceled
INNHG_128501,117,Online,0,114.3,2,0,2022-07-07,0,3,Canceled
INNHG_128502,150,Online,0,173.25,2,1,2022-07-07,0,3,Canceled
INNHG_128503,55,Online,0,79.0,1,0,2022-07-07,0,1,Canceled
INNHG_128504,55,Online,0,79.0,1,0,2022-07-07,0,1,Canceled
INNHG_128505,107,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128506,157,Online,1,123.3,2,0,2022-07-07,1,3,Canceled
INNHG_128507,188,Online,1,86.75,2,0,2022-07-07,0,2,Canceled
INNHG_128508,68,Online,0,149.1,3,0,2022-07-07,0,3,Canceled
INNHG_128509,166,Online,0,121.55,3,2,2022-07-07,0,3,Canceled
INNHG_128510,145,Online,1,114.3,2,0,2022-07-07,0,3,Canceled
INNHG_128511,128,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128512,132,Online,0,139.0,2,0,2022-07-07,0,3,Canceled
INNHG_128513,166,Online,1,96.79,2,1,2022-07-07,0,3,Canceled
INNHG_128514,187,Online,1,86.5,0,0,2022-07-07,0,2,Canceled
INNHG_128515,158,Online,0,114.3,2,0,2022-07-07,0,3,Canceled
INNHG_128516,154,Online,1,120.7,2,1,2022-07-07,0,3,Canceled
INNHG_128517,170,Online,0,90.95,2,1,2022-07-07,0,3,Canceled
INNHG_128518,186,Online,2,168.3,2,0,2022-07-07,0,2,Canceled
INNHG_128519,187,Online,0,86.5,0,0,2022-07-07,0,2,Canceled
INNHG_128520,128,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128521,168,Online,0,90.95,2,2,2022-07-07,0,4,Canceled
INNHG_128522,188,Online,1,86.75,2,0,2022-07-07,0,2,Canceled
INNHG_128523,128,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128524,94,Online,0,146.7,3,2,2022-07-07,0,3,Canceled
INNHG_128525,145,Online,1,114.3,2,0,2022-07-07,0,3,Canceled
INNHG_128526,166,Online,0,90.95,2,1,2022-07-07,0,3,Canceled
INNHG_128527,128,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128528,155,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128529,1,Online,0,149.0,2,0,2022-07-07,0,1,Canceled
INNHG_128530,158,Online,1,97.75,2,1,2022-07-07,0,3,Canceled
INNHG_128531,127,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128532,155,Online,2,173.25,2,1,2022-07-07,0,3,Canceled
INNHG_128533,55,Online,0,79.0,1,0,2022-07-07,0,1,Canceled
INNHG_128534,70,Online,0,134.1,2,0,2022-07-07,0,1,Canceled
INNHG_128535,128,Online,0,103.5,2,0,2022-07-07,0,3,Canceled
INNHG_128536,156,Online,0,100.63,2,1,2022-07-07,0,3,Canceled
INNHG_128537,159,Online,0,146.7,3,0,2022-07-07,0,1,Canceled
INNHG_128538,98,Online,1,114.3,2,0,2022-07-07,0,1,Canceled
INNHG_128539,150,Online,0,120.82,2,2,2022-07-07,0,5,Canceled
INNHG_128540,188,Online,0,168.3,2,0,2022-07-07,0,2,Canceled
INNHG_128541,154,Online,1,120.7,2,2,2022-07-07,0,3,Canceled
INNHG_128542,87,Online,2,181.16,3,2,2022-07-09,0,5,Not Canceled
INNHG_128543,122,Online,2,105.83,2,2,2022-07-09,0,2,Not Canceled
INNHG_128544,193,Online,1,70.44,2,2,2022-07-09,0,1,Not Canceled
INNHG_128545,12,Offline,0,85.0,2,2,2022-07-09,0,2,Not Canceled
INNHG_128546,34,Online,1,135.9,2,2,2022-07-09,0,2,Not Canceled
INNHG_128547,122,Online,2,105.83,2,2,2022-07-09,0,2,Not Canceled
INNHG_128548,2,Online,1,116.27,2,0,2022-07-09,0,1,Not Canceled
INNHG_128549,3,Online,1,139.0,2,0,2022-07-09,0,1,Not Canceled
INNHG_128550,86,Offline,0,139.6,2,2,2022-07-09,0,4,Not Canceled
INNHG_128551,24,Online,2,184.33,3,2,2022-07-09,0,5,Not Canceled
INNHG_128552,99,Online,1,109.5,2,2,2022-07-09,0,1,Not Canceled
INNHG_128553,60,Online,1,112.95,2,2,2022-07-09,0,2,Not Canceled
INNHG_128554,107,Online,1,109.16,2,2,2022-07-09,0,5,Not Canceled
INNHG_128555,125,Online,1,114.3,2,2,2022-07-09,0,1,Not Canceled
INNHG_128556,103,Online,3,130.5,2,2,2022-07-09,0,1,Not Canceled
INNHG_128557,31,Online,1,135.9,2,1,2022-07-09,0,1,Not Canceled
INNHG_128558,283,Online,1,69.38,2,2,2022-07-09,0,3,Not Canceled
INNHG_128559,1,Online,1,147.67,2,2,2022-07-09,0,1,Not Canceled
INNHG_128560,96,Online,2,141.56,3,2,2022-07-09,0,5,Not Canceled
INNHG_128561,48,Online,3,131.7,2,2,2022-07-09,0,1,Not Canceled
INNHG_128562,51,Online,1,154.35,3,2,2022-07-09,0,2,Not Canceled
INNHG_128563,169,Online,1,0.0,3,2,2022-07-09,0,2,Not Canceled
INNHG_128564,13,Online,3,231.0,2,0,2022-07-09,0,1,Not Canceled
INNHG_128565,109,Online,0,114.3,2,2,2022-07-09,0,1,Not Canceled
INNHG_128566,131,Offline,0,72.25,2,1,2022-07-09,0,1,Not Canceled
INNHG_128567,44,Online,1,131.4,2,0,2022-07-09,0,1,Not Canceled
INNHG_128568,60,Online,2,152.1,3,0,2022-07-09,0,1,Not Canceled
INNHG_128569,82,Online,1,181.7,3,0,2022-07-09,0,1,Not Canceled
INNHG_128570,193,Online,1,90.95,2,2,2022-07-09,0,5,Not Canceled
INNHG_128571,79,Online,0,143.1,3,2,2022-07-09,0,3,Not Canceled
INNHG_128572,193,Online,1,76.85,2,2,2022-07-09,0,1,Not Canceled
INNHG_128573,45,Online,2,145.35,3,2,2022-07-09,0,2,Not Canceled
INNHG_128574,22,Offline,0,85.0,2,2,2022-07-09,0,1,Not Canceled
INNHG_128575,202,Online,1,96.3,2,1,2022-07-09,0,1,Not Canceled
INNHG_128576,102,Online,2,130.5,2,0,2022-07-09,0,1,Not Canceled
INNHG_128577,48,Online,2,115.5,2,2,2022-07-09,0,1,Not Canceled
INNHG_128578,36,Online,2,135.9,2,2,2022-07-09,0,1,Not Canceled
INNHG_128579,44,Online,2,189.9,2,0,2022-07-09,0,1,Not Canceled
INNHG_128580,194,Online,1,76.85,2,2,2022-07-09,0,1,Not Canceled
INNHG_128581,111,Online,2,105.83,2,2,2022-07-09,0,2,Not Canceled
INNHG_128582,151,Online,0,103.09,2,2,2022-07-09,0,5,Canceled
INNHG_128583,49,Online,0,105.3,2,1,2022-07-09,0,1,Canceled
INNHG_128584,136,Online,0,172.55,2,2,2022-07-09,0,3,Canceled
INNHG_128585,154,Online,0,146.7,3,0,2022-07-09,0,1,Canceled
INNHG_128586,254,Online,1,100.7,2,0,2022-07-09,0,1,Canceled
INNHG_128587,99,Online,0,112.05,1,2,2022-07-09,0,2,Canceled
INNHG_128588,31,Online,0,168.3,3,2,2022-07-09,0,1,Canceled
INNHG_128589,254,Online,1,100.7,2,0,2022-07-09,0,1,Canceled
INNHG_128590,254,Online,0,106.0,2,0,2022-07-09,0,1,Canceled
INNHG_128591,193,Online,0,70.44,2,2,2022-07-09,0,1,Canceled
INNHG_128592,110,Online,0,153.0,2,2,2022-07-09,0,3,Canceled
INNHG_128593,53,Online,0,148.5,3,1,2022-07-09,0,1,Canceled
INNHG_128594,65,Online,0,148.5,3,1,2022-07-09,0,1,Canceled
INNHG_128595,79,Online,0,112.05,2,2,2022-07-09,0,2,Canceled
INNHG_128596,54,Online,0,107.55,1,2,2022-07-09,0,2,Canceled
INNHG_128597,17,Online,0,166.0,2,1,2022-07-09,0,1,Canceled
INNHG_128598,101,Offline,0,68.0,2,2,2022-07-09,0,2,Canceled
INNHG_128599,74,Online,0,127.8,2,0,2022-07-09,0,1,Canceled
INNHG_128600,79,Online,1,146.7,3,2,2022-07-09,0,1,Canceled
INNHG_128601,144,Online,0,133.69,3,2,2022-07-09,0,5,Canceled
INNHG_128602,194,Online,0,86.62,2,2,2022-07-09,0,1,Canceled
INNHG_128603,50,Online,0,189.9,2,0,2022-07-09,0,1,Canceled
INNHG_128604,74,Online,0,127.8,2,0,2022-07-09,0,1,Canceled
INNHG_128605,108,Online,0,103.5,2,0,2022-07-09,0,1,Canceled
INNHG_128606,25,Online,0,139.0,2,2,2022-07-09,0,1,Canceled
INNHG_128607,194,Online,0,86.63,0,2,2022-07-09,0,1,Canceled
INNHG_128608,17,Online,0,187.0,3,1,2022-07-09,0,1,Canceled
INNHG_128609,52,Online,0,116.1,2,2,2022-07-09,0,1,Canceled
INNHG_128610,76,Online,0,127.8,2,2,2022-07-09,0,1,Canceled
INNHG_128611,12,Online,1,145.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128612,13,Online,0,79.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128613,6,Online,2,169.0,2,1,2022-07-11,0,2,Not Canceled
INNHG_128614,103,Online,0,107.55,2,1,2022-07-11,0,3,Not Canceled
INNHG_128615,110,Online,0,108.3,2,1,2022-07-11,0,2,Not Canceled
INNHG_128616,128,Online,1,97.42,2,1,2022-07-11,0,2,Not Canceled
INNHG_128617,27,Online,1,139.0,2,1,2022-07-11,0,1,Not Canceled
INNHG_128618,7,Online,0,151.0,2,1,2022-07-11,0,2,Not Canceled
INNHG_128619,101,Offline,0,84.58,2,1,2022-07-11,0,2,Not Canceled
INNHG_128620,18,Online,1,110.46,2,1,2022-07-11,0,2,Not Canceled
INNHG_128621,4,Online,2,151.0,2,1,2022-07-11,0,0,Not Canceled
INNHG_128622,7,Online,1,67.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128623,98,Online,0,141.75,2,1,2022-07-11,0,3,Not Canceled
INNHG_128624,109,Online,1,113.26,2,3,2022-07-11,0,5,Not Canceled
INNHG_128625,114,Online,0,81.26,2,1,2022-07-11,0,3,Not Canceled
INNHG_128626,147,Online,0,99.0,2,1,2022-07-11,0,1,Not Canceled
INNHG_128627,173,Online,1,65.49,1,1,2022-07-11,0,3,Not Canceled
INNHG_128628,152,Online,2,99.0,2,1,2022-07-11,0,1,Not Canceled
INNHG_128629,106,Online,2,139.95,3,1,2022-07-11,0,3,Not Canceled
INNHG_128630,56,Online,0,88.01,2,1,2022-07-11,0,0,Not Canceled
INNHG_128631,6,Online,1,166.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128632,184,Offline,1,96.9,3,1,2022-07-11,0,4,Not Canceled
INNHG_128633,70,Offline,1,85.0,2,1,2022-07-11,0,5,Not Canceled
INNHG_128634,70,Offline,1,85.0,2,1,2022-07-11,0,5,Not Canceled
INNHG_128635,114,Online,0,81.26,2,1,2022-07-11,0,3,Not Canceled
INNHG_128636,20,Online,0,187.0,3,1,2022-07-11,0,2,Not Canceled
INNHG_128637,26,Online,0,65.0,1,1,2022-07-11,0,0,Not Canceled
INNHG_128638,7,Online,1,154.0,1,1,2022-07-11,0,0,Not Canceled
INNHG_128639,66,Offline,0,72.25,2,1,2022-07-11,0,2,Not Canceled
INNHG_128640,3,Online,0,65.0,1,1,2022-07-11,0,0,Not Canceled
INNHG_128641,36,Online,0,130.5,2,1,2022-07-11,0,1,Not Canceled
INNHG_128642,128,Online,1,97.43,2,1,2022-07-11,0,2,Not Canceled
INNHG_128643,7,Online,2,169.0,2,1,2022-07-11,0,0,Not Canceled
INNHG_128644,128,Online,2,116.32,3,1,2022-07-11,0,2,Not Canceled
INNHG_128645,109,Online,1,107.55,2,1,2022-07-11,0,3,Not Canceled
INNHG_128646,13,Online,0,79.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128647,17,Online,0,139.0,2,1,2022-07-11,0,1,Not Canceled
INNHG_128648,36,Online,0,135.9,1,1,2022-07-11,0,1,Not Canceled
INNHG_128649,10,Offline,0,146.0,1,1,2022-07-11,0,3,Not Canceled
INNHG_128650,103,Online,1,108.34,2,1,2022-07-11,0,2,Not Canceled
INNHG_128651,87,Offline,0,72.25,2,3,2022-07-11,0,6,Not Canceled
INNHG_128652,1,Online,0,87.82,2,1,2022-07-11,0,0,Not Canceled
INNHG_128653,79,Online,0,139.5,3,1,2022-07-11,0,4,Not Canceled
INNHG_128654,112,Online,1,95.63,2,3,2022-07-11,0,5,Not Canceled
INNHG_128655,156,Offline,1,94.91,2,2,2022-07-11,0,5,Not Canceled
INNHG_128656,2,Online,1,0.0,1,1,2022-07-11,0,2,Not Canceled
INNHG_128657,131,Online,1,101.15,1,1,2022-07-11,0,4,Not Canceled
INNHG_128658,3,Online,1,65.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128659,101,Offline,0,81.25,2,1,2022-07-11,0,2,Not Canceled
INNHG_128660,12,Online,1,145.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128661,118,Online,1,133.46,3,2,2022-07-11,0,5,Not Canceled
INNHG_128662,133,Online,0,126.0,2,1,2022-07-11,0,1,Not Canceled
INNHG_128663,26,Online,0,65.0,1,1,2022-07-11,0,0,Not Canceled
INNHG_128664,132,Online,1,101.58,2,1,2022-07-11,0,3,Not Canceled
INNHG_128665,17,Online,0,187.0,3,1,2022-07-11,0,1,Not Canceled
INNHG_128666,13,Online,0,79.0,1,1,2022-07-11,0,1,Not Canceled
INNHG_128667,26,Online,0,65.0,1,1,2022-07-11,0,0,Not Canceled
INNHG_128668,90,Online,1,70.78,2,1,2022-07-11,0,3,Not Canceled
INNHG_128669,3,Online,0,118.15,1,1,2022-07-11,0,2,Not Canceled
INNHG_128670,7,Online,1,145.0,1,1,2022-07-11,0,0,Not Canceled
INNHG_128671,173,Online,1,65.49,1,1,2022-07-11,0,3,Not Canceled
INNHG_128672,89,Online,1,72.42,2,1,2022-07-11,0,1,Not Canceled
INNHG_128673,1,Online,2,169.0,2,1,2022-07-11,0,1,Not Canceled
INNHG_128674,81,Online,0,190.29,3,2,2022-07-11,0,5,Not Canceled
INNHG_128675,0,Online,0,177.0,2,1,2022-07-11,0,0,Not Canceled
INNHG_128676,98,Online,0,141.75,2,1,2022-07-11,0,3,Not Canceled
INNHG_128677,184,Online,1,96.3,2,1,2022-07-11,0,0,Not Canceled
INNHG_128678,143,Online,2,105.3,2,0,2022-07-12,0,2,Not Canceled
INNHG_128679,1,Online,1,116.27,2,0,2022-07-12,0,3,Not Canceled
INNHG_128680,7,Offline,1,147.3,2,0,2022-07-12,0,2,Not Canceled
INNHG_128681,134,Online,2,89.85,2,0,2022-07-12,0,4,Not Canceled
INNHG_128682,96,Online,2,189.0,3,0,2022-07-12,0,4,Not Canceled
INNHG_128683,97,Online,1,121.5,2,0,2022-07-12,0,2,Not Canceled
INNHG_128684,43,Online,1,149.4,2,0,2022-07-12,0,2,Not Canceled
INNHG_128685,103,Online,1,114.3,2,1,2022-07-12,1,5,Not Canceled
INNHG_128686,113,Online,0,121.5,2,0,2022-07-12,0,3,Not Canceled
INNHG_128687,149,Online,1,99.45,2,0,2022-07-12,0,4,Not Canceled
INNHG_128688,64,Offline,0,63.75,2,0,2022-07-12,0,2,Not Canceled
INNHG_128689,133,Online,2,137.7,3,0,2022-07-12,0,3,Not Canceled
INNHG_128690,100,Online,1,106.03,2,0,2022-07-12,0,3,Not Canceled
INNHG_128691,52,Online,1,137.7,3,0,2022-07-12,0,2,Not Canceled
INNHG_128692,65,Online,0,139.5,1,0,2022-07-12,0,2,Not Canceled
INNHG_128693,120,Online,0,146.7,3,0,2022-07-12,1,3,Not Canceled
INNHG_128694,93,Online,1,71.4,2,2,2022-07-12,0,5,Not Canceled
INNHG_128695,113,Online,0,121.5,2,0,2022-07-12,0,3,Not Canceled
INNHG_128696,132,Offline,1,96.9,3,2,2022-07-12,0,6,Not Canceled
INNHG_128697,113,Online,2,137.7,3,0,2022-07-12,0,3,Not Canceled
INNHG_128698,97,Online,1,121.5,2,0,2022-07-12,0,2,Not Canceled
INNHG_128699,116,Online,1,109.25,2,0,2022-07-12,0,5,Not Canceled
INNHG_128700,133,Online,1,121.5,2,0,2022-07-12,0,3,Not Canceled
INNHG_128701,67,Online,0,139.5,3,0,2022-07-12,0,4,Not Canceled
INNHG_128702,93,Online,1,94.5,2,0,2022-07-12,0,2,Not Canceled
INNHG_128703,30,Online,1,144.9,2,0,2022-07-12,1,2,Not Canceled
INNHG_128704,133,Online,2,137.7,3,0,2022-07-12,0,3,Not Canceled
INNHG_128705,57,Online,1,105.3,2,0,2022-07-12,0,1,Not Canceled
INNHG_128706,2,Online,0,151.0,2,0,2022-07-12,0,1,Not Canceled
INNHG_128707,78,Online,2,114.3,2,0,2022-07-12,1,4,Not Canceled
INNHG_128708,113,Online,1,105.3,2,0,2022-07-12,0,3,Not Canceled
INNHG_128709,92,Online,2,89.85,2,0,2022-07-12,0,4,Not Canceled
INNHG_128710,137,Online,1,105.3,2,0,2022-07-12,0,3,Not Canceled
INNHG_128711,138,Online,1,148.5,2,0,2022-07-12,1,3,Not Canceled
INNHG_128712,3,Online,2,173.5,2,0,2022-07-12,0,2,Not Canceled
INNHG_128713,149,Online,1,99.45,2,0,2022-07-12,0,5,Not Canceled
INNHG_128714,6,Online,0,79.0,1,0,2022-07-12,0,1,Not Canceled
INNHG_128715,93,Online,2,121.5,2,0,2022-07-12,0,2,Not Canceled
INNHG_128716,93,Online,2,137.7,3,0,2022-07-12,0,2,Not Canceled
INNHG_128717,0,Online,0,0.0,1,0,2022-07-12,0,1,Not Canceled
INNHG_128718,133,Online,2,105.3,2,0,2022-07-12,0,3,Not Canceled
INNHG_128719,141,Offline,1,96.9,3,2,2022-07-12,0,5,Not Canceled
INNHG_128720,6,Online,0,79.0,1,0,2022-07-12,0,1,Not Canceled
INNHG_128721,125,Online,0,177.3,2,0,2022-07-12,0,1,Not Canceled
INNHG_128722,0,Online,1,65.0,1,0,2022-07-12,0,1,Not Canceled
INNHG_128723,25,Offline,0,84.0,2,0,2022-07-12,0,4,Not Canceled
INNHG_128724,0,Online,1,151.0,2,0,2022-07-12,0,1,Not Canceled
INNHG_128725,133,Online,2,137.7,3,0,2022-07-12,0,3,Not Canceled
INNHG_128726,173,Offline,0,72.25,2,0,2022-07-12,0,3,Not Canceled
INNHG_128727,117,Offline,0,72.25,2,0,2022-07-12,0,3,Not Canceled
INNHG_128728,133,Online,2,121.5,2,0,2022-07-12,0,3,Not Canceled
INNHG_128729,186,Online,2,90.95,2,0,2022-07-12,0,5,Canceled
INNHG_128730,60,Online,0,105.3,2,0,2022-07-12,0,1,Canceled
INNHG_128731,176,Online,0,90.95,2,0,2022-07-12,0,4,Canceled
INNHG_128732,214,Online,1,81.5,2,0,2022-07-12,0,4,Canceled
INNHG_128733,204,Online,0,81.81,2,0,2022-07-12,0,4,Canceled
INNHG_128734,77,Online,0,94.5,2,0,2022-07-12,0,2,Canceled
INNHG_128735,176,Online,0,90.95,2,0,2022-07-12,0,4,Canceled
INNHG_128736,64,Online,0,139.5,3,0,2022-07-12,0,4,Canceled
INNHG_128737,94,Online,0,94.5,2,1,2022-07-12,0,5,Canceled
INNHG_128738,149,Online,0,89.25,2,2,2022-07-12,0,6,Canceled
INNHG_128739,201,Online,0,81.82,2,0,2022-07-12,0,4,Canceled
INNHG_128740,232,Online,1,105.25,2,0,2022-07-12,1,4,Canceled
INNHG_128741,149,Online,0,106.75,2,2,2022-07-12,0,6,Canceled
INNHG_128742,5,Online,1,187.0,3,0,2022-07-12,0,3,Canceled
INNHG_128743,113,Online,0,105.3,2,2,2022-07-12,0,5,Canceled
INNHG_128744,142,Online,0,130.05,3,0,2022-07-12,0,5,Canceled
INNHG_128745,232,Online,1,100.75,2,0,2022-07-12,1,4,Canceled
INNHG_128746,142,Online,0,99.45,2,0,2022-07-12,0,5,Canceled
INNHG_128747,239,Online,1,107.0,2,0,2022-07-12,0,2,Canceled
INNHG_128748,215,Online,1,91.13,2,0,2022-07-12,1,4,Canceled
INNHG_128749,71,Offline,0,93.6,2,2,2022-07-12,0,6,Canceled
INNHG_128750,70,Offline,0,93.6,2,2,2022-07-12,0,6,Canceled
INNHG_128751,98,Online,0,94.5,2,0,2022-07-12,0,1,Canceled
INNHG_128752,106,Online,0,94.5,2,2,2022-07-12,0,6,Canceled
INNHG_128753,73,Offline,0,85.0,2,0,2022-07-14,0,3,Not Canceled
INNHG_128754,5,Online,1,139.0,2,1,2022-07-14,0,3,Not Canceled
INNHG_128755,0,Online,0,140.0,1,0,2022-07-14,0,1,Not Canceled
INNHG_128756,3,Offline,1,75.0,2,0,2022-07-14,0,1,Not Canceled
INNHG_128757,87,Online,1,94.5,2,1,2022-07-14,0,3,Not Canceled
INNHG_128758,70,Online,2,165.63,3,1,2022-07-14,0,3,Not Canceled
INNHG_128759,138,Online,1,130.5,2,0,2022-07-14,0,2,Not Canceled
INNHG_128760,28,Online,0,67.0,1,0,2022-07-14,1,1,Not Canceled
INNHG_128761,132,Offline,0,72.25,2,0,2022-07-14,0,3,Not Canceled
INNHG_128762,113,Offline,0,72.25,2,1,2022-07-14,0,3,Not Canceled
INNHG_128763,141,Online,1,103.5,2,0,2022-07-14,0,3,Not Canceled
INNHG_128764,111,Online,1,105.3,2,0,2022-07-14,0,2,Not Canceled
INNHG_128765,86,Online,2,137.7,3,1,2022-07-14,0,3,Not Canceled
INNHG_128766,4,Online,1,151.0,2,0,2022-07-14,0,1,Not Canceled
INNHG_128767,138,Online,1,121.5,2,0,2022-07-14,0,2,Not Canceled
INNHG_128768,124,Offline,0,96.9,3,2,2022-07-14,0,5,Not Canceled
INNHG_128769,30,Offline,1,88.56,2,1,2022-07-14,0,3,Not Canceled
INNHG_128770,103,Online,1,94.5,2,2,2022-07-14,0,3,Not Canceled
INNHG_128771,36,Online,2,168.3,3,0,2022-07-14,0,2,Not Canceled
INNHG_128772,9,Online,1,160.29,2,2,2022-07-14,0,5,Not Canceled
INNHG_128773,95,Online,1,118.8,2,2,2022-07-14,0,4,Not Canceled
INNHG_128774,5,Online,1,139.0,2,0,2022-07-14,0,3,Not Canceled
INNHG_128775,9,Online,0,166.0,2,0,2022-07-14,0,2,Not Canceled
INNHG_128776,5,Online,1,121.43,2,0,2022-07-14,0,3,Not Canceled
INNHG_128777,119,Online,1,177.3,2,0,2022-07-14,0,2,Not Canceled
INNHG_128778,155,Online,2,86.82,2,2,2022-07-14,0,5,Not Canceled
INNHG_128779,16,Online,1,160.0,2,0,2022-07-14,0,2,Not Canceled
INNHG_128780,57,Online,1,146.7,3,0,2022-07-14,1,1,Not Canceled
INNHG_128781,28,Online,0,67.0,1,0,2022-07-14,1,1,Not Canceled
INNHG_128782,122,Online,1,101.15,2,2,2022-07-14,0,8,Not Canceled
INNHG_128783,103,Online,1,137.7,3,0,2022-07-14,0,3,Not Canceled
INNHG_128784,83,Online,2,105.3,2,1,2022-07-14,0,3,Not Canceled
INNHG_128785,116,Online,1,137.7,3,0,2022-07-14,0,2,Not Canceled
INNHG_128786,86,Online,1,121.5,2,0,2022-07-14,0,2,Not Canceled
INNHG_128787,127,Offline,1,96.9,3,0,2022-07-14,0,3,Not Canceled
INNHG_128788,141,Online,1,94.5,2,0,2022-07-14,0,3,Not Canceled
INNHG_128789,97,Online,1,90.08,2,0,2022-07-14,0,3,Not Canceled
INNHG_128790,141,Online,1,103.5,2,0,2022-07-14,1,3,Not Canceled
INNHG_128791,86,Online,1,137.7,3,0,2022-07-14,0,3,Not Canceled
INNHG_128792,91,Online,2,118.8,2,2,2022-07-16,0,1,Not Canceled
INNHG_128793,210,Online,1,87.18,2,2,2022-07-16,0,5,Not Canceled
INNHG_128794,133,Online,1,114.63,2,2,2022-07-16,0,5,Not Canceled
INNHG_128795,183,Online,1,90.9,1,2,2022-07-16,0,1,Not Canceled
INNHG_128796,96,Online,2,81.08,2,2,2022-07-16,0,1,Not Canceled
INNHG_128797,156,Offline,1,68.0,1,2,2022-07-16,0,2,Not Canceled
INNHG_128798,89,Online,2,155.57,2,2,2022-07-16,0,5,Not Canceled
INNHG_128799,117,Online,2,130.05,3,2,2022-07-16,0,2,Not Canceled
INNHG_128800,143,Online,0,115.6,2,2,2022-07-16,0,2,Not Canceled
INNHG_128801,7,Online,0,139.0,2,1,2022-07-16,0,1,Not Canceled
INNHG_128802,138,Online,0,130.05,3,2,2022-07-16,0,3,Not Canceled
INNHG_128803,116,Online,1,96.0,2,2,2022-07-16,0,4,Not Canceled
INNHG_128804,96,Online,2,191.57,3,2,2022-07-16,0,5,Not Canceled
INNHG_128805,98,Online,2,121.5,2,1,2022-07-16,0,1,Not Canceled
INNHG_128806,141,Online,2,137.7,4,1,2022-07-16,0,1,Not Canceled
INNHG_128807,4,Online,1,139.0,2,0,2022-07-16,0,1,Not Canceled
INNHG_128808,156,Offline,1,72.25,2,2,2022-07-16,0,2,Not Canceled
INNHG_128809,4,Online,1,139.0,2,0,2022-07-16,0,1,Not Canceled
INNHG_128810,111,Online,1,121.5,2,0,2022-07-16,0,1,Not Canceled
