booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,rebooked
INNHG_101363,75,Online,0,129.0,2,1,2021-01-08,0,2,Canceled,No
INNHG_101364,165,Online,0,94.5,2,0,2021-01-08,0,2,Canceled,Yes
INNHG_101365,167,Online,1,105.83,2,2,2021-01-08,0,2,Canceled,No
INNHG_101366,165,Online,0,94.5,2,0,2021-01-08,0,2,Canceled,No
INNHG_101367,27,Online,0,139.0,2,0,2021-01-08,0,1,Canceled,No
INNHG_101368,13,Online,0,137.0,2,0,2021-01-08,0,1,Canceled,No
INNHG_101369,187,Online,0,105.3,2,0,2021-01-08,0,2,Canceled,No
INNHG_101370,102,Offline,0,82.45,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101371,53,Online,1,100.5,2,2,2021-01-10,0,1,Not Canceled,
INNHG_101372,0,Online,0,15.0,2,1,2021-01-10,0,0,Not Canceled,
INNHG_101373,109,Online,2,146.7,3,2,2021-01-10,0,0,Not Canceled,
INNHG_101374,127,Online,1,114.3,2,2,2021-01-10,0,0,Not Canceled,
INNHG_101375,175,Online,1,99.45,2,4,2021-01-10,0,6,Not Canceled,
INNHG_101376,127,Online,1,114.3,2,2,2021-01-10,0,0,Not Canceled,
INNHG_101377,71,Online,1,122.4,2,2,2021-01-10,0,3,Not Canceled,
INNHG_101378,5,Online,0,65.0,1,2,2021-01-10,0,0,Not Canceled,
INNHG_101379,85,Online,2,140.27,3,2,2021-01-10,0,5,Not Canceled,
INNHG_101380,141,Online,1,195.25,2,2,2021-01-10,1,2,Not Canceled,
INNHG_101381,76,Online,0,142.2,3,2,2021-01-10,0,2,Not Canceled,
INNHG_101382,2,Online,1,0.0,2,2,2021-01-10,0,0,Not Canceled,
INNHG_101383,195,Online,1,81.81,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101384,12,Online,1,139.0,2,2,2021-01-10,0,1,Not Canceled,
INNHG_101385,125,Offline,2,63.75,2,2,2021-01-10,0,5,Not Canceled,
INNHG_101386,82,Online,1,85.7,2,2,2021-01-10,0,1,Not Canceled,
INNHG_101387,65,Online,1,125.1,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101388,2,Online,0,65.0,1,2,2021-01-10,0,1,Not Canceled,
INNHG_101389,108,Offline,0,72.25,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101390,136,Offline,1,72.25,2,2,2021-01-10,0,4,Not Canceled,
INNHG_101391,131,Online,2,136.5,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101392,91,Online,1,109.8,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101393,194,Online,1,81.82,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101394,93,Offline,1,72.25,2,2,2021-01-10,0,3,Not Canceled,
INNHG_101395,0,Online,0,134.0,1,2,2021-01-10,0,0,Not Canceled,
INNHG_101396,45,Online,2,146.7,3,1,2021-01-10,0,0,Not Canceled,
INNHG_101397,150,Online,2,96.9,3,2,2021-01-10,0,5,Not Canceled,
INNHG_101398,90,Offline,0,96.9,3,2,2021-01-10,0,1,Not Canceled,
INNHG_101399,0,Online,0,103.18,2,2,2021-01-10,0,0,Not Canceled,
INNHG_101400,113,Online,2,134.3,3,2,2021-01-10,0,2,Not Canceled,
INNHG_101401,152,Online,3,134.3,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101402,86,Offline,0,96.9,3,2,2021-01-10,0,2,Not Canceled,
INNHG_101403,60,Offline,0,72.25,2,2,2021-01-10,0,0,Not Canceled,
INNHG_101404,109,Offline,0,102.25,2,2,2021-01-10,0,3,Not Canceled,
INNHG_101405,2,Online,0,65.0,1,2,2021-01-10,0,0,Not Canceled,
INNHG_101406,269,Offline,0,78.88,2,2,2021-01-10,0,1,Not Canceled,
INNHG_101407,39,Online,1,144.9,2,2,2021-01-10,1,0,Not Canceled,
INNHG_101408,54,Online,2,156.93,2,1,2021-01-10,0,0,Not Canceled,
INNHG_101409,102,Online,3,156.0,2,2,2021-01-10,0,4,Not Canceled,
INNHG_101410,1,Online,1,146.7,3,1,2021-01-10,0,0,Not Canceled,
INNHG_101411,75,Online,1,99.0,2,2,2021-01-10,0,2,Not Canceled,
INNHG_101412,85,Online,2,142.2,3,2,2021-01-10,0,2,Not Canceled,
INNHG_101413,50,Online,0,142.2,3,2,2021-01-10,0,2,Not Canceled,
INNHG_101414,3,Online,2,229.0,2,2,2021-01-10,0,3,Not Canceled,
INNHG_101415,80,Online,1,142.07,2,2,2021-01-10,0,5,Not Canceled,
INNHG_101416,3,Online,0,143.0,1,2,2021-01-10,0,2,Not Canceled,
INNHG_101417,149,Online,0,72.25,2,2,2021-01-10,0,4,Canceled,Yes
INNHG_101418,184,Online,1,105.3,2,1,2021-01-10,0,0,Canceled,No
INNHG_101419,154,Online,1,111.3,2,2,2021-01-10,0,1,Canceled,No
INNHG_101420,151,Online,2,168.3,3,2,2021-01-10,0,1,Canceled,No
INNHG_101421,11,Online,0,145.0,1,2,2021-01-10,0,2,Canceled,No
INNHG_101422,54,Online,0,103.5,2,2,2021-01-10,0,0,Canceled,No
INNHG_101423,3,Online,0,162.67,2,2,2021-01-10,0,1,Canceled,No
INNHG_101424,12,Online,0,145.0,1,2,2021-01-10,0,1,Canceled,No
INNHG_101425,61,Online,0,256.1,4,2,2021-01-10,0,1,Canceled,No
INNHG_101426,175,Online,1,129.2,1,4,2021-01-10,0,6,Canceled,No
INNHG_101427,189,Online,1,112.5,2,2,2021-01-10,1,0,Canceled,No
INNHG_101428,113,Online,0,103.5,2,1,2021-01-10,0,0,Canceled,Yes
INNHG_101429,54,Online,0,103.5,2,2,2021-01-10,0,0,Canceled,No
INNHG_101430,155,Online,2,218.03,2,3,2021-01-10,0,5,Canceled,Yes
INNHG_101431,165,Online,1,103.5,2,1,2021-01-10,0,0,Canceled,No
INNHG_101432,164,Online,0,114.3,2,2,2021-01-10,0,0,Canceled,Yes
INNHG_101433,53,Online,0,103.5,2,2,2021-01-10,0,0,Canceled,No
INNHG_101434,154,Online,1,124.8,2,2,2021-01-10,0,1,Canceled,No
INNHG_101435,148,Online,0,217.11,2,2,2021-01-11,0,5,Canceled,Yes
INNHG_101436,6,Online,1,127.82,1,1,2021-01-11,0,1,Canceled,No
INNHG_101437,157,Online,2,101.58,2,1,2021-01-11,0,3,Canceled,No
INNHG_101438,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101439,152,Online,0,101.58,1,1,2021-01-11,0,3,Canceled,No
INNHG_101440,187,Online,1,99.45,2,2,2021-01-11,0,5,Canceled,No
INNHG_101441,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101442,157,Online,1,101.58,2,1,2021-01-11,0,3,Canceled,No
INNHG_101443,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101444,151,Online,1,110.58,2,1,2021-01-11,1,3,Canceled,No
INNHG_101445,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101446,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101447,152,Online,2,119.0,2,1,2021-01-11,0,1,Canceled,No
INNHG_101448,70,Offline,0,80.0,1,1,2021-01-11,0,5,Canceled,No
INNHG_101449,20,Online,0,139.0,1,1,2021-01-11,0,4,Canceled,No
INNHG_101450,51,Online,0,142.2,3,1,2021-01-11,0,1,Canceled,Yes
INNHG_101451,138,Online,0,169.15,2,1,2021-01-11,0,4,Canceled,No
INNHG_101452,171,Online,0,80.75,2,1,2021-01-11,0,4,Canceled,No
INNHG_101453,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101454,60,Online,0,120.6,2,1,2021-01-11,0,4,Canceled,No
INNHG_101455,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,Yes
INNHG_101456,139,Online,0,116.45,2,1,2021-01-11,0,4,Canceled,No
INNHG_101457,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101458,139,Online,0,116.45,2,1,2021-01-11,0,4,Canceled,Yes
INNHG_101459,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101460,107,Online,0,141.0,2,1,2021-01-11,0,5,Canceled,No
INNHG_101461,152,Online,1,109.0,1,1,2021-01-11,0,1,Canceled,No
INNHG_101462,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101463,151,Offline,1,63.75,2,1,2021-01-11,0,1,Canceled,Yes
INNHG_101464,128,Online,0,140.7,3,1,2021-01-11,0,2,Canceled,No
INNHG_101465,145,Offline,0,72.25,2,1,2021-01-11,0,4,Canceled,Yes
INNHG_101466,152,Online,2,119.0,2,1,2021-01-11,0,1,Canceled,No
INNHG_101467,74,Online,0,139.95,3,1,2021-01-11,0,3,Canceled,No
INNHG_101468,126,Online,0,73.12,2,1,2021-01-11,0,2,Canceled,No
INNHG_101469,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101470,187,Online,2,134.45,3,2,2021-01-11,0,5,Canceled,No
INNHG_101471,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,Yes
INNHG_101472,75,Online,0,123.3,1,1,2021-01-11,0,1,Canceled,Yes
INNHG_101473,151,Offline,1,82.45,2,1,2021-01-11,0,1,Canceled,No
INNHG_101474,119,Online,0,264.1,2,1,2021-01-11,0,0,Canceled,Yes
INNHG_101475,33,Online,0,170.1,2,1,2021-01-11,0,2,Canceled,No
INNHG_101476,174,Online,0,90.95,2,1,2021-01-11,0,4,Canceled,No
INNHG_101477,157,Online,0,91.38,2,1,2021-01-11,0,3,Canceled,No
INNHG_101478,148,Online,0,97.5,2,1,2021-01-11,0,2,Canceled,No
INNHG_101479,157,Online,0,91.38,2,1,2021-01-11,0,3,Canceled,No
INNHG_101480,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101481,106,Online,0,108.3,2,1,2021-01-11,0,2,Canceled,No
INNHG_101482,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101483,49,Online,0,93.15,2,1,2021-01-11,0,0,Canceled,No
INNHG_101484,85,Online,1,91.48,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101485,146,Online,1,94.5,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101486,109,Online,0,68.72,2,2,2021-01-13,0,4,Not Canceled,
INNHG_101487,94,Online,0,138.25,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101488,133,Offline,1,72.25,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101489,169,Offline,0,72.25,2,2,2021-01-13,0,4,Not Canceled,
INNHG_101490,90,Offline,1,102.25,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101491,134,Online,0,89.25,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101492,84,Online,0,137.7,3,0,2021-01-13,0,1,Not Canceled,
INNHG_101493,88,Online,2,120.8,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101494,37,Online,2,135.9,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101495,134,Online,0,89.25,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101496,71,Offline,0,79.56,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101497,120,Online,1,121.5,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101498,109,Offline,0,97.75,2,2,2021-01-13,0,4,Not Canceled,
INNHG_101499,143,Online,1,81.08,2,0,2021-01-13,0,1,Not Canceled,
INNHG_101500,9,Online,2,166.0,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101501,95,Online,2,121.5,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101502,111,Offline,0,72.25,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101503,106,Offline,1,84.58,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101504,9,Online,1,166.0,1,0,2021-01-13,0,3,Not Canceled,
INNHG_101505,106,Offline,2,84.58,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101506,107,Online,2,137.7,3,0,2021-01-13,0,3,Not Canceled,
INNHG_101507,94,Online,0,137.7,3,0,2021-01-13,0,2,Not Canceled,
INNHG_101508,107,Online,1,139.5,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101509,106,Offline,0,72.25,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101510,175,Online,1,96.3,2,0,2021-01-13,0,2,Not Canceled,
INNHG_101511,169,Online,1,94.5,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101512,13,Online,2,265.44,3,2,2021-01-13,0,7,Not Canceled,
INNHG_101513,134,Online,1,89.25,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101514,2,Online,1,150.0,2,0,2021-01-13,0,2,Not Canceled,
INNHG_101515,134,Online,1,113.62,2,3,2021-01-13,0,9,Not Canceled,
INNHG_101516,126,Online,2,144.5,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101517,114,Online,0,89.25,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101518,126,Online,2,178.5,3,1,2021-01-13,0,4,Not Canceled,
INNHG_101519,85,Online,1,91.48,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101520,136,Online,0,178.5,3,2,2021-01-13,0,5,Not Canceled,
INNHG_101521,76,Offline,0,79.56,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101522,91,Online,1,118.8,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101523,74,Online,3,137.7,3,0,2021-01-13,0,4,Not Canceled,
INNHG_101524,135,Online,2,114.75,2,2,2021-01-13,0,5,Not Canceled,
INNHG_101525,143,Online,0,106.03,1,0,2021-01-13,0,1,Not Canceled,
INNHG_101526,146,Offline,0,72.25,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101527,108,Online,0,94.5,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101528,112,Online,2,137.7,3,0,2021-01-13,0,2,Not Canceled,
INNHG_101529,106,Offline,1,91.89,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101530,132,Online,2,114.75,2,2,2021-01-13,0,4,Not Canceled,
INNHG_101531,31,Online,3,152.1,2,0,2021-01-13,0,2,Not Canceled,
INNHG_101532,146,Online,1,103.5,2,0,2021-01-13,1,3,Not Canceled,
INNHG_101533,132,Offline,0,79.56,2,2,2021-01-13,0,4,Not Canceled,
INNHG_101534,94,Online,2,137.7,3,0,2021-01-13,0,2,Not Canceled,
INNHG_101535,142,Offline,2,72.25,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101536,133,Offline,1,81.25,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101537,107,Online,2,189.0,3,0,2021-01-13,0,4,Not Canceled,
INNHG_101538,136,Online,0,131.75,2,2,2021-01-13,0,5,Not Canceled,
INNHG_101539,180,Online,1,90.95,2,0,2021-01-13,0,4,Not Canceled,
INNHG_101540,119,Offline,1,97.75,2,0,2021-01-13,0,3,Not Canceled,
INNHG_101541,141,Offline,2,72.25,2,1,2021-01-13,0,4,Not Canceled,
INNHG_101542,193,Online,0,90.95,2,2,2021-01-13,0,7,Canceled,No
INNHG_101543,85,Online,0,94.5,2,0,2021-01-13,0,4,Canceled,No
INNHG_101544,101,Online,0,105.3,2,0,2021-01-13,0,3,Canceled,No
INNHG_101545,174,Online,0,80.75,2,1,2021-01-13,0,4,Canceled,No
INNHG_101546,0,Online,0,210.0,2,0,2021-01-13,0,1,Canceled,No
INNHG_101547,152,Online,2,130.05,3,2,2021-01-13,0,5,Canceled,Yes
INNHG_101548,193,Online,0,90.95,2,2,2021-01-13,0,7,Canceled,No
INNHG_101549,84,Online,0,137.7,3,0,2021-01-13,0,4,Canceled,No
INNHG_101550,119,Offline,1,97.75,2,0,2021-01-13,0,3,Canceled,Yes
INNHG_101551,169,Online,1,103.5,1,0,2021-01-13,0,3,Canceled,No
INNHG_101552,139,Online,0,130.99,2,2,2021-01-13,0,7,Canceled,Yes
INNHG_101553,86,Online,0,118.8,2,0,2021-01-13,0,4,Canceled,No
INNHG_101554,84,Online,0,94.5,2,0,2021-01-13,0,4,Canceled,No
INNHG_101555,50,Offline,0,79.56,2,2,2021-01-13,0,4,Canceled,Yes
INNHG_101556,154,Offline,0,112.0,2,1,2021-01-13,0,4,Canceled,No
INNHG_101557,90,Online,0,105.3,2,0,2021-01-13,0,1,Canceled,No
INNHG_101558,0,Online,0,208.0,3,0,2021-01-13,0,1,Canceled,No
INNHG_101559,111,Offline,0,72.25,2,0,2021-01-13,0,3,Canceled,Yes
INNHG_101560,240,Online,0,90.95,2,1,2021-01-13,0,4,Canceled,Yes
INNHG_101561,107,Online,0,105.3,2,1,2021-01-13,0,4,Canceled,No
INNHG_101562,139,Online,0,86.92,2,2,2021-01-13,0,7,Canceled,No
INNHG_101563,8,Online,1,151.0,2,0,2021-01-13,0,3,Canceled,Yes
INNHG_101564,150,Online,2,131.75,3,2,2021-01-14,0,8,Canceled,No
INNHG_101565,30,Online,0,149.4,2,0,2021-01-14,0,3,Canceled,Yes
INNHG_101566,162,Online,0,112.0,2,0,2021-01-14,0,3,Canceled,No
INNHG_101567,114,Online,0,189.0,3,0,2021-01-14,0,3,Canceled,No
INNHG_101568,112,Online,0,105.3,2,0,2021-01-14,0,3,Canceled,No
INNHG_101569,92,Online,0,177.3,2,0,2021-01-14,0,2,Canceled,No
INNHG_101570,160,Online,0,94.5,2,0,2021-01-14,0,3,Canceled,No
INNHG_101571,157,Online,2,121.5,2,0,2021-01-14,0,2,Canceled,No
INNHG_101572,120,Online,0,121.5,2,0,2021-01-14,0,2,Canceled,No
INNHG_101573,151,Online,1,131.75,3,2,2021-01-14,0,8,Canceled,No
INNHG_101574,160,Online,0,137.7,3,0,2021-01-14,0,3,Canceled,No
INNHG_101575,89,Online,1,127.8,2,0,2021-01-14,0,2,Canceled,No
INNHG_101576,157,Online,1,121.5,2,0,2021-01-14,0,2,Canceled,No
INNHG_101577,117,Online,0,146.7,3,0,2021-01-14,0,3,Canceled,Yes
INNHG_101578,93,Online,0,109.35,2,1,2021-01-14,0,3,Canceled,No
INNHG_101579,94,Online,0,137.7,3,0,2021-01-14,0,3,Canceled,No
INNHG_101580,157,Offline,0,112.0,2,0,2021-01-14,0,3,Canceled,No
INNHG_101581,160,Online,0,137.7,3,0,2021-01-14,0,3,Canceled,No
INNHG_101582,60,Online,0,177.3,2,0,2021-01-14,0,2,Canceled,Yes
INNHG_101583,160,Online,0,137.7,3,0,2021-01-14,0,3,Canceled,No
INNHG_101584,163,Offline,1,112.0,2,0,2021-01-14,0,3,Canceled,No
INNHG_101585,150,Online,1,101.15,2,2,2021-01-14,0,8,Canceled,No
INNHG_101586,162,Online,0,86.82,2,2,2021-01-14,0,5,Canceled,No
INNHG_101587,162,Offline,1,112.0,2,0,2021-01-14,0,3,Canceled,No
INNHG_101588,43,Online,0,168.3,3,0,2021-01-14,0,1,Canceled,No
INNHG_101589,64,Online,0,153.0,2,0,2021-01-14,0,2,Canceled,No
INNHG_101590,155,Offline,0,112.0,2,0,2021-01-14,0,3,Canceled,No
INNHG_101591,132,Online,0,114.75,2,2,2021-01-14,0,4,Canceled,No
INNHG_101592,160,Online,0,137.7,3,0,2021-01-14,0,3,Canceled,No
INNHG_101593,94,Online,0,105.3,2,0,2021-01-14,0,3,Canceled,No
INNHG_101594,162,Offline,1,112.0,2,0,2021-01-14,0,3,Canceled,No
INNHG_101595,163,Offline,1,112.0,2,0,2021-01-14,0,3,Canceled,No
INNHG_101596,171,Online,1,105.3,2,0,2021-01-14,0,3,Canceled,No
INNHG_101597,91,Online,0,118.8,2,1,2021-01-14,0,3,Canceled,Yes
INNHG_101598,161,Offline,1,96.9,3,1,2021-01-15,0,2,Not Canceled,
INNHG_101599,83,Online,1,77.0,1,0,2021-01-15,0,2,Not Canceled,
INNHG_101600,147,Online,0,89.25,1,2,2021-01-15,0,2,Not Canceled,
INNHG_101601,26,Online,1,151.0,2,1,2021-01-15,0,2,Not Canceled,
INNHG_101602,95,Offline,0,79.56,1,2,2021-01-15,0,2,Not Canceled,
INNHG_101603,135,Online,2,92.28,3,2,2021-01-15,0,2,Not Canceled,
INNHG_101604,51,Online,1,137.7,3,0,2021-01-15,0,1,Not Canceled,
INNHG_101605,36,Online,1,168.3,3,0,2021-01-15,0,1,Not Canceled,
INNHG_101606,80,Offline,0,72.25,2,2,2021-01-15,0,2,Not Canceled,
INNHG_101607,91,Offline,0,82.45,2,1,2021-01-15,0,2,Not Canceled,
INNHG_101608,99,Online,2,137.7,3,1,2021-01-15,0,2,Not Canceled,
INNHG_101609,148,Online,3,130.05,3,2,2021-01-15,0,2,Not Canceled,
INNHG_101610,40,Online,1,174.3,3,1,2021-01-15,0,2,Not Canceled,
INNHG_101611,95,Offline,0,79.56,2,2,2021-01-15,0,2,Not Canceled,
INNHG_101612,4,Online,1,151.0,2,0,2021-01-15,0,1,Not Canceled,
INNHG_101613,51,Online,0,94.5,2,0,2021-01-15,0,1,Not Canceled,
INNHG_101614,113,Offline,0,72.25,2,2,2021-01-15,0,2,Not Canceled,
INNHG_101615,86,Online,2,205.06,2,0,2021-01-15,0,2,Not Canceled,
INNHG_101616,8,Online,0,154.33,2,1,2021-01-15,0,2,Not Canceled,
INNHG_101617,122,Online,1,106.0,1,1,2021-01-15,0,2,Not Canceled,
INNHG_101618,200,Offline,0,72.25,2,1,2021-01-15,0,2,Not Canceled,
INNHG_101619,92,Offline,2,72.25,2,2,2021-01-15,0,3,Not Canceled,
INNHG_101620,4,Online,1,133.41,2,2,2021-01-15,0,5,Not Canceled,
INNHG_101621,140,Online,0,99.45,2,2,2021-01-15,0,2,Not Canceled,
INNHG_101622,30,Online,1,119.1,2,2,2021-01-15,0,4,Not Canceled,
INNHG_101623,33,Online,1,125.1,1,0,2021-01-15,0,1,Not Canceled,
INNHG_101624,105,Online,1,118.8,2,1,2021-01-15,0,2,Not Canceled,
INNHG_101625,84,Online,2,121.5,2,0,2021-01-15,0,2,Not Canceled,
INNHG_101626,30,Online,2,146.1,1,2,2021-01-15,0,4,Not Canceled,
INNHG_101627,101,Online,3,121.5,2,0,2021-01-15,0,1,Not Canceled,
INNHG_101628,4,Online,1,231.0,2,0,2021-01-15,0,1,Not Canceled,
INNHG_101629,98,Online,1,121.5,2,1,2021-01-15,0,2,Not Canceled,
INNHG_101630,103,Online,1,106.59,2,2,2021-01-15,0,5,Not Canceled,
INNHG_101631,66,Online,2,138.99,3,2,2021-01-15,0,5,Not Canceled,
INNHG_101632,11,Online,1,231.0,2,0,2021-01-15,0,1,Not Canceled,
INNHG_101633,84,Online,2,121.5,2,0,2021-01-15,0,2,Not Canceled,
INNHG_101634,135,Online,2,92.28,3,2,2021-01-15,0,2,Not Canceled,
INNHG_101635,101,Online,2,94.5,2,0,2021-01-15,0,1,Not Canceled,
INNHG_101636,175,Online,1,90.95,2,2,2021-01-15,0,2,Not Canceled,
INNHG_101637,84,Online,2,121.5,2,0,2021-01-15,0,2,Not Canceled,
INNHG_101638,92,Online,1,99.9,1,0,2021-01-15,0,1,Not Canceled,
INNHG_101639,112,Online,2,121.5,2,0,2021-01-15,0,2,Not Canceled,
INNHG_101640,200,Online,1,90.95,2,3,2021-01-15,0,7,Canceled,No
INNHG_101641,172,Online,0,112.32,2,2,2021-01-15,0,5,Canceled,No
INNHG_101642,18,Online,1,139.0,2,0,2021-01-15,0,2,Canceled,Yes
INNHG_101643,106,Online,0,94.5,2,0,2021-01-15,0,1,Canceled,No
INNHG_101644,200,Online,1,90.95,2,3,2021-01-15,0,7,Canceled,No
INNHG_101645,131,Online,0,177.3,2,0,2021-01-15,0,1,Canceled,No
INNHG_101646,144,Online,0,89.25,2,2,2021-01-15,0,4,Canceled,No
INNHG_101647,193,Online,0,86.5,2,0,2021-01-15,0,1,Canceled,No
INNHG_101648,60,Online,1,137.7,3,0,2021-01-15,0,1,Canceled,No
INNHG_101649,32,Online,0,168.3,3,1,2021-01-15,0,2,Canceled,No
INNHG_101650,194,Online,0,86.75,2,0,2021-01-15,0,1,Canceled,Yes
INNHG_101651,151,Online,1,105.3,2,0,2021-01-15,0,1,Canceled,No
INNHG_101652,83,Online,1,118.8,1,1,2021-01-15,0,2,Canceled,No
INNHG_101653,175,Online,0,65.83,2,1,2021-01-15,0,2,Canceled,Yes
INNHG_101654,9,Online,1,197.0,3,0,2021-01-15,0,1,Canceled,Yes
INNHG_101655,171,Online,2,110.5,2,4,2021-01-15,0,8,Canceled,No
INNHG_101656,118,Online,0,99.45,2,2,2021-01-15,0,3,Canceled,No
INNHG_101657,194,Online,0,86.75,2,0,2021-01-15,0,1,Canceled,No
INNHG_101658,193,Online,0,86.5,0,0,2021-01-15,0,1,Canceled,No
INNHG_101659,151,Online,1,105.3,2,0,2021-01-15,0,1,Canceled,Yes
INNHG_101660,153,Online,0,90.46,1,2,2021-01-15,0,5,Canceled,No
INNHG_101661,88,Offline,0,82.45,2,1,2021-01-15,0,2,Canceled,No
INNHG_101662,172,Online,0,112.32,2,2,2021-01-15,0,5,Canceled,No
INNHG_101663,34,Online,0,65.0,1,0,2021-01-19,0,1,Not Canceled,
INNHG_101664,90,Online,2,124.5,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101665,20,Online,1,91.63,1,0,2021-01-19,0,2,Not Canceled,
INNHG_101666,8,Online,1,126.0,1,0,2021-01-19,0,2,Not Canceled,
INNHG_101667,164,Online,1,88.5,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101668,117,Online,1,105.3,2,0,2021-01-19,0,2,Not Canceled,
INNHG_101669,42,Offline,0,85.0,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101670,38,Online,1,159.3,3,0,2021-01-19,1,2,Not Canceled,
INNHG_101671,12,Online,2,134.33,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101672,119,Online,1,116.45,2,0,2021-01-19,0,4,Not Canceled,
INNHG_101673,34,Online,0,65.0,1,0,2021-01-19,0,1,Not Canceled,
INNHG_101674,170,Online,1,85.0,2,0,2021-01-19,0,4,Not Canceled,
INNHG_101675,79,Online,2,137.7,3,0,2021-01-19,0,2,Not Canceled,
INNHG_101676,69,Online,1,140.7,3,0,2021-01-19,0,3,Not Canceled,
INNHG_101677,179,Offline,1,72.25,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101678,12,Online,2,87.78,2,0,2021-01-19,0,2,Not Canceled,
INNHG_101679,117,Online,2,105.3,2,0,2021-01-19,0,2,Not Canceled,
INNHG_101680,41,Online,2,161.1,2,0,2021-01-19,1,2,Not Canceled,
INNHG_101681,7,Online,1,0.0,1,2,2021-01-19,0,7,Not Canceled,
INNHG_101682,121,Online,2,132.18,3,2,2021-01-19,0,6,Not Canceled,
INNHG_101683,148,Online,1,79.2,2,0,2021-01-19,0,5,Not Canceled,
INNHG_101684,4,Online,0,147.0,1,0,2021-01-19,0,3,Not Canceled,
INNHG_101685,13,Online,1,93.17,1,0,2021-01-19,0,2,Not Canceled,
INNHG_101686,13,Online,3,208.83,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101687,179,Offline,1,81.25,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101688,7,Online,3,225.36,2,0,2021-01-19,0,3,Not Canceled,
INNHG_101689,56,Online,2,177.3,2,0,2021-01-19,0,2,Not Canceled,
INNHG_101690,38,Online,2,159.3,3,0,2021-01-19,1,2,Not Canceled,
INNHG_101691,0,Online,0,65.0,1,0,2021-01-19,0,1,Not Canceled,
INNHG_101692,156,Online,2,91.96,2,0,2021-01-19,1,4,Not Canceled,
INNHG_101693,170,Online,1,85.0,1,0,2021-01-19,0,4,Not Canceled,
INNHG_101694,87,Offline,0,72.25,2,0,2021-01-19,0,4,Not Canceled,
