customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0302,0,Yes,Yes,3,No,Fiber optic,Month-to-month,Electronic check,34.94,104.82,No
CUST0303,1,No,Yes,14,Yes,No,One year,Electronic check,104.80,1467.20,No
CUST0304,1,No,Yes,66,Yes,DSL,Two year,Electronic check,114.28,7542.48,No
CUST0305,0,Yes,No,67,No,No,Month-to-month,Mailed check,34.15,2288.05,Yes
CUST0306,0,No,No,31,No,No,Month-to-month,Credit card,86.73,2688.63,No
CUST0307,1,Yes,Yes,33,Yes,Fiber optic,One year,Electronic check,83.65,2760.45,No
CUST0308,1,Yes,No,1,Yes,Fiber optic,Two year,Credit card,96.01,96.01,Yes
CUST0309,1,Yes,Yes,44,Yes,DSL,One year,Mailed check,89.58,3941.52,Yes
CUST0310,1,No,Yes,15,No,DSL,Month-to-month,Bank transfer,41.71,625.65,No
CUST0311,1,No,No,37,Yes,DSL,One year,Bank transfer,49.12,1817.44,No
CUST0312,1,Yes,No,27,No,No,One year,Electronic check,36.52,986.04,Yes
CUST0313,1,No,No,48,No,DSL,Two year,Mailed check,112.11,5381.28,No
CUST0314,0,No,No,27,Yes,DSL,Two year,Credit card,72.18,1948.86,Yes
CUST0315,1,No,Yes,12,Yes,Fiber optic,One year,Electronic check,117.62,1411.44,Yes
CUST0316,1,Yes,Yes,67,No,Fiber optic,One year,Bank transfer,64.93,4350.31,Yes
CUST0317,0,No,No,30,Yes,DSL,One year,Mailed check,75.27,2258.10,No
CUST0318,1,Yes,No,66,Yes,DSL,Month-to-month,Bank transfer,98.93,6529.38,No
CUST0319,1,No,Yes,7,No,No,Two year,Mailed check,99.72,698.04,No
CUST0320,0,No,Yes,34,Yes,No,Month-to-month,Bank transfer,43.11,1465.74,Yes
CUST0321,1,Yes,Yes,32,No,Fiber optic,Two year,Electronic check,48.83,1562.56,No
CUST0322,0,No,Yes,39,No,DSL,Two year,Electronic check,29.78,1161.42,Yes
CUST0323,0,Yes,No,43,Yes,DSL,Month-to-month,Electronic check,100.55,4323.65,No
CUST0324,0,No,No,43,No,DSL,Month-to-month,Bank transfer,99.39,4273.77,No
CUST0325,0,Yes,No,3,No,DSL,One year,Credit card,28.13,84.39,Yes
CUST0326,1,No,Yes,46,Yes,DSL,Two year,Bank transfer,45.74,2104.04,No
CUST0327,0,No,Yes,32,No,No,Two year,Bank transfer,64.99,2079.68,Yes
CUST0328,0,No,No,43,Yes,No,Two year,Credit card,74.18,3189.74,Yes
CUST0329,1,Yes,No,3,No,DSL,One year,Electronic check,72.25,216.75,Yes
CUST0330,0,Yes,No,63,No,No,Two year,Bank transfer,118.31,7453.53,No
CUST0331,0,Yes,Yes,40,No,No,Two year,Bank transfer,96.41,3856.40,Yes
CUST0332,0,No,No,18,No,DSL,Month-to-month,Electronic check,31.32,563.76,No
CUST0333,0,Yes,Yes,67,No,No,Month-to-month,Bank transfer,49.35,3306.45,Yes
CUST0334,1,Yes,No,62,No,DSL,One year,Credit card,54.54,3381.48,Yes
CUST0335,0,Yes,No,10,No,No,Two year,Mailed check,51.51,515.10,Yes
CUST0336,1,Yes,No,52,Yes,DSL,One year,Bank transfer,98.59,5126.68,Yes
CUST0337,1,Yes,Yes,46,No,DSL,Month-to-month,Credit card,56.06,2578.76,No
CUST0338,0,Yes,Yes,55,Yes,No,Two year,Electronic check,69.24,3808.20,Yes
CUST0339,0,Yes,Yes,46,No,No,Two year,Mailed check,73.35,3374.10,Yes
CUST0340,0,Yes,Yes,60,No,Fiber optic,One year,Electronic check,47.04,2822.40,No
CUST0341,0,Yes,Yes,26,Yes,DSL,Two year,Electronic check,52.27,1359.02,Yes
CUST0342,1,Yes,Yes,27,Yes,DSL,Two year,Electronic check,98.00,2646.00,Yes
CUST0343,1,No,No,38,Yes,DSL,Month-to-month,Mailed check,106.67,4053.46,Yes
CUST0344,1,No,Yes,22,No,DSL,One year,Credit card,23.71,521.62,No
CUST0345,0,Yes,No,26,Yes,No,Month-to-month,Credit card,80.52,2093.52,No
CUST0346,1,No,Yes,69,No,No,One year,Credit card,83.34,5750.46,No
CUST0347,0,No,No,35,No,Fiber optic,Month-to-month,Credit card,93.73,3280.55,No
CUST0348,0,Yes,No,66,Yes,DSL,One year,Mailed check,89.38,5899.08,No
CUST0349,0,Yes,Yes,51,No,Fiber optic,Two year,Electronic check,107.74,5494.74,No
CUST0350,0,Yes,No,18,Yes,Fiber optic,Two year,Bank transfer,27.85,501.30,Yes
CUST0351,0,No,Yes,43,Yes,Fiber optic,One year,Mailed check,58.84,2530.12,Yes
CUST0352,1,Yes,Yes,12,Yes,Fiber optic,One year,Electronic check,98.21,1178.52,No
CUST0353,1,No,Yes,3,Yes,Fiber optic,One year,Bank transfer,104.66,313.98,No
CUST0354,0,Yes,Yes,7,No,No,One year,Electronic check,46.48,325.36,Yes
CUST0355,1,No,No,6,No,No,Two year,Credit card,78.53,471.18,No
CUST0356,0,No,Yes,45,Yes,Fiber optic,One year,Mailed check,38.08,1713.60,No
CUST0357,0,Yes,No,39,Yes,No,Two year,Mailed check,105.09,4098.51,Yes
CUST0358,0,Yes,No,51,No,No,Two year,Bank transfer,93.04,4745.04,No
CUST0359,1,No,No,9,No,Fiber optic,One year,Mailed check,42.21,379.89,Yes
CUST0360,0,No,Yes,23,Yes,No,Two year,Electronic check,82.38,1894.74,Yes
CUST0361,0,Yes,No,12,No,No,One year,Electronic check,70.93,851.16,Yes
CUST0362,1,Yes,Yes,62,No,DSL,Two year,Bank transfer,45.88,2844.56,No
CUST0363,1,No,No,40,No,Fiber optic,One year,Bank transfer,109.31,4372.40,Yes
CUST0364,1,Yes,Yes,54,No,DSL,One year,Bank transfer,34.78,1878.12,No
CUST0365,0,No,Yes,7,Yes,DSL,Month-to-month,Bank transfer,66.75,467.25,No
CUST0366,0,Yes,Yes,17,No,Fiber optic,Month-to-month,Credit card,78.28,1330.76,No
CUST0367,1,Yes,Yes,50,Yes,DSL,One year,Electronic check,102.35,5117.50,No
CUST0368,0,Yes,No,24,Yes,DSL,Month-to-month,Electronic check,35.02,840.48,No
CUST0369,1,No,No,2,Yes,No,Two year,Electronic check,80.92,161.84,No
CUST0370,1,Yes,Yes,33,No,DSL,One year,Electronic check,20.66,681.78,No
CUST0371,0,No,No,21,No,Fiber optic,One year,Credit card,102.26,2147.46,Yes
CUST0372,0,Yes,Yes,53,Yes,No,One year,Bank transfer,43.47,2303.91,Yes
CUST0373,1,No,Yes,46,No,No,Month-to-month,Mailed check,92.09,4236.14,Yes
CUST0374,1,No,No,45,Yes,No,Month-to-month,Electronic check,80.19,3608.55,Yes
CUST0375,1,Yes,Yes,9,Yes,Fiber optic,Two year,Mailed check,25.01,225.09,No
CUST0376,1,No,Yes,6,No,Fiber optic,Month-to-month,Credit card,38.32,229.92,No
CUST0377,0,No,Yes,51,No,Fiber optic,Month-to-month,Credit card,46.77,2385.27,Yes
CUST0378,1,No,Yes,35,No,DSL,Two year,Bank transfer,108.67,3803.45,Yes
CUST0379,1,No,Yes,53,Yes,DSL,One year,Credit card,68.08,3608.24,No
CUST0380,1,Yes,No,19,Yes,No,One year,Bank transfer,111.35,2115.65,Yes
CUST0381,0,Yes,No,69,No,No,Two year,Mailed check,24.74,1707.06,No
CUST0382,0,Yes,No,25,Yes,Fiber optic,Month-to-month,Credit card,20.66,516.50,No
CUST0383,1,No,Yes,11,Yes,Fiber optic,Two year,Bank transfer,114.82,1263.02,Yes
CUST0384,0,No,Yes,17,Yes,DSL,Two year,Mailed check,92.39,1570.63,Yes
CUST0385,0,Yes,Yes,36,No,DSL,One year,Electronic check,98.33,3539.88,Yes
CUST0386,0,Yes,Yes,21,No,Fiber optic,Month-to-month,Bank transfer,111.58,2343.18,Yes
CUST0387,1,No,Yes,18,No,Fiber optic,One year,Bank transfer,118.45,2132.10,No
CUST0388,1,Yes,Yes,60,Yes,DSL,One year,Mailed check,29.77,1786.20,Yes
CUST0389,0,Yes,No,18,No,No,Two year,Mailed check,35.83,644.94,Yes
CUST0390,1,No,Yes,1,Yes,No,One year,Mailed check,38.86,38.86,No
CUST0391,1,Yes,No,14,Yes,DSL,One year,Mailed check,101.84,1425.76,No
CUST0392,0,No,Yes,8,Yes,DSL,One year,Mailed check,55.55,444.40,No
CUST0393,0,Yes,No,66,No,No,Month-to-month,Bank transfer,79.33,5235.78,No
CUST0394,1,No,Yes,51,Yes,DSL,Month-to-month,Mailed check,105.52,5381.52,No
CUST0395,0,No,No,60,No,No,One year,Electronic check,88.32,5299.20,No
CUST0396,1,No,No,34,Yes,No,Two year,Mailed check,26.54,902.36,Yes
CUST0397,1,No,Yes,36,No,DSL,Two year,Credit card,64.57,2324.52,No
CUST0398,0,No,Yes,62,No,Fiber optic,One year,Bank transfer,26.75,1658.50,Yes
CUST0399,1,Yes,No,1,No,Fiber optic,Month-to-month,Electronic check,67.88,67.88,Yes
CUST0400,1,Yes,Yes,42,No,Fiber optic,Two year,Bank transfer,41.93,1761.06,No
CUST0401,0,Yes,Yes,1,No,Fiber optic,Two year,Credit card,20.13,20.13,No
CUST0402,0,No,Yes,54,No,Fiber optic,Month-to-month,Mailed check,101.32,5471.28,No
CUST0403,0,Yes,No,47,No,Fiber optic,Month-to-month,Bank transfer,116.94,5496.18,No
CUST0404,1,No,Yes,39,No,Fiber optic,Two year,Bank transfer,116.41,4539.99,Yes
CUST0405,0,No,No,30,Yes,DSL,One year,Mailed check,49.92,1497.60,No
CUST0406,0,Yes,No,7,Yes,DSL,Two year,Bank transfer,102.88,720.16,No
CUST0407,0,No,Yes,22,Yes,Fiber optic,Month-to-month,Bank transfer,87.88,1933.36,Yes
CUST0408,0,Yes,No,50,Yes,DSL,Month-to-month,Bank transfer,100.01,5000.50,No
CUST0409,1,No,Yes,45,Yes,No,Month-to-month,Credit card,104.62,4707.90,No
CUST0410,1,No,Yes,72,No,Fiber optic,Month-to-month,Credit card,118.03,8498.16,Yes
CUST0411,0,Yes,No,10,No,No,One year,Credit card,35.17,351.70,Yes
CUST0412,1,No,No,14,No,DSL,Two year,Electronic check,96.97,1357.58,No
CUST0413,0,Yes,No,46,No,Fiber optic,Month-to-month,Bank transfer,93.42,4297.32,Yes
CUST0414,0,No,No,6,No,No,Month-to-month,Mailed check,48.77,292.62,No
CUST0415,1,Yes,No,21,Yes,DSL,Month-to-month,Mailed check,59.26,1244.46,No
CUST0416,1,No,Yes,62,Yes,Fiber optic,Two year,Bank transfer,37.68,2336.16,Yes
CUST0417,0,Yes,No,19,No,Fiber optic,Month-to-month,Mailed check,111.33,2115.27,Yes
CUST0418,0,Yes,Yes,62,Yes,No,Two year,Electronic check,107.93,6691.66,Yes
CUST0419,1,No,Yes,53,Yes,No,One year,Mailed check,81.40,4314.20,Yes
CUST0420,0,Yes,No,24,No,No,Month-to-month,Credit card,71.16,1707.84,No
CUST0421,1,No,No,56,No,DSL,One year,Credit card,43.29,2424.24,No
CUST0422,0,No,No,62,Yes,No,Two year,Credit card,98.96,6135.52,No
CUST0423,0,Yes,No,34,Yes,No,One year,Credit card,20.82,707.88,Yes
CUST0424,1,Yes,No,22,No,No,Month-to-month,Mailed check,66.28,1458.16,No
CUST0425,1,Yes,Yes,68,Yes,Fiber optic,One year,Bank transfer,106.06,7212.08,Yes
CUST0426,1,Yes,Yes,57,No,No,One year,Electronic check,81.85,4665.45,Yes
CUST0427,1,Yes,Yes,10,Yes,No,One year,Electronic check,83.51,835.10,Yes
CUST0428,1,No,No,66,Yes,DSL,One year,Mailed check,27.07,1786.62,Yes
CUST0429,1,Yes,No,8,No,DSL,One year,Mailed check,48.67,389.36,No
CUST0430,1,No,Yes,38,Yes,No,Two year,Credit card,87.39,3320.82,No
CUST0431,0,Yes,No,62,No,DSL,Two year,Bank transfer,24.96,1547.52,Yes
CUST0432,0,Yes,No,28,Yes,DSL,Month-to-month,Credit card,53.09,1486.52,No
CUST0433,0,Yes,No,10,Yes,DSL,Two year,Bank transfer,55.39,553.90,Yes
CUST0434,1,No,Yes,45,No,Fiber optic,Two year,Credit card,69.87,3144.15,No
CUST0435,1,Yes,No,65,Yes,No,Month-to-month,Electronic check,56.24,3655.60,No
CUST0436,1,No,Yes,67,No,No,Two year,Bank transfer,65.41,4382.47,No
CUST0437,0,No,No,9,No,No,Month-to-month,Electronic check,74.70,672.30,Yes
CUST0438,1,No,No,5,Yes,DSL,Month-to-month,Credit card,32.83,164.15,Yes
CUST0439,1,Yes,Yes,10,No,DSL,Two year,Electronic check,38.05,380.50,No
CUST0440,0,No,No,12,No,DSL,One year,Mailed check,103.25,1239.00,No
CUST0441,1,Yes,No,58,No,Fiber optic,Month-to-month,Electronic check,65.98,3826.84,No
CUST0442,0,No,No,21,Yes,DSL,One year,Electronic check,55.52,1165.92,Yes
CUST0443,0,Yes,Yes,21,No,Fiber optic,Month-to-month,Credit card,63.39,1331.19,No
CUST0444,1,No,No,65,No,No,Two year,Electronic check,37.48,2436.20,No
CUST0445,1,Yes,No,3,Yes,DSL,One year,Electronic check,43.98,131.94,Yes
CUST0446,1,Yes,No,69,No,Fiber optic,Month-to-month,Mailed check,71.55,4936.95,No
CUST0447,0,Yes,No,64,No,Fiber optic,Two year,Bank transfer,55.89,3576.96,No
CUST0448,0,No,No,49,No,DSL,One year,Bank transfer,67.55,3309.95,No
CUST0449,0,No,Yes,72,Yes,Fiber optic,Two year,Electronic check,34.97,2517.84,No
CUST0450,1,Yes,Yes,17,Yes,DSL,Two year,Bank transfer,35.65,606.05,Yes
CUST0451,1,No,No,32,Yes,Fiber optic,One year,Bank transfer,58.39,1868.48,No
CUST0452,1,No,No,70,Yes,No,Month-to-month,Electronic check,57.89,4052.30,No
CUST0453,1,No,Yes,21,Yes,No,Month-to-month,Credit card,108.33,2274.93,Yes
CUST0454,0,No,No,7,Yes,No,Two year,Electronic check,23.35,163.45,Yes
CUST0455,0,No,No,7,No,DSL,Month-to-month,Bank transfer,119.29,835.03,No
CUST0456,0,No,No,27,Yes,No,One year,Mailed check,115.65,3122.55,Yes
CUST0457,0,No,No,8,Yes,No,One year,Bank transfer,74.23,593.84,Yes
CUST0458,1,Yes,No,28,Yes,No,Two year,Credit card,91.88,2572.64,Yes
CUST0459,1,Yes,No,66,Yes,DSL,Two year,Electronic check,113.53,7492.98,No
CUST0460,1,No,No,71,No,Fiber optic,One year,Bank transfer,45.12,3203.52,Yes
CUST0461,0,Yes,No,47,No,DSL,One year,Bank transfer,51.56,2423.32,Yes
CUST0462,0,Yes,Yes,10,Yes,DSL,Two year,Mailed check,31.09,310.90,Yes
CUST0463,1,Yes,Yes,33,No,No,Two year,Credit card,76.38,2520.54,No
CUST0464,1,No,No,7,Yes,Fiber optic,One year,Bank transfer,35.94,251.58,Yes
CUST0465,0,No,No,3,No,No,Two year,Bank transfer,113.09,339.27,No
CUST0466,1,No,No,14,Yes,No,Month-to-month,Electronic check,63.16,884.24,No
CUST0467,0,No,No,44,Yes,DSL,One year,Credit card,111.97,4926.68,Yes
CUST0468,0,No,Yes,46,Yes,DSL,One year,Mailed check,40.51,1863.46,No
CUST0469,0,Yes,Yes,61,Yes,DSL,Two year,Bank transfer,89.40,5453.40,No
CUST0470,1,No,Yes,36,No,No,Two year,Credit card,84.76,3051.36,No
CUST0471,1,Yes,Yes,13,Yes,Fiber optic,One year,Credit card,59.97,779.61,No
CUST0472,0,No,No,16,No,Fiber optic,Two year,Credit card,109.83,1757.28,Yes
CUST0473,1,Yes,No,5,No,No,Month-to-month,Credit card,63.48,317.40,No
CUST0474,0,No,No,38,No,Fiber optic,Two year,Bank transfer,39.84,1513.92,No
CUST0475,0,No,Yes,50,Yes,No,One year,Credit card,117.70,5885.00,Yes
CUST0476,0,No,No,38,No,Fiber optic,Two year,Electronic check,64.15,2437.70,No
CUST0477,0,No,No,56,No,No,One year,Electronic check,40.81,2285.36,Yes
CUST0478,1,No,Yes,63,No,Fiber optic,Month-to-month,Mailed check,56.36,3550.68,Yes
CUST0479,0,No,Yes,48,Yes,DSL,One year,Mailed check,81.35,3904.80,Yes
CUST0480,0,Yes,Yes,59,No,DSL,Month-to-month,Credit card,71.20,4200.80,Yes
CUST0481,1,No,Yes,44,Yes,DSL,Month-to-month,Mailed check,83.51,3674.44,Yes
CUST0482,0,Yes,Yes,55,No,DSL,Month-to-month,Credit card,86.19,4740.45,No
CUST0483,0,No,No,55,No,No,Month-to-month,Electronic check,32.34,1778.70,No
CUST0484,1,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,51.49,51.49,Yes
CUST0485,1,Yes,Yes,8,Yes,No,Two year,Electronic check,94.87,758.96,No
CUST0486,1,Yes,No,4,No,DSL,Month-to-month,Electronic check,85.04,340.16,Yes
CUST0487,0,Yes,No,53,Yes,Fiber optic,Two year,Mailed check,28.83,1527.99,No
CUST0488,1,Yes,No,58,No,No,Two year,Mailed check,51.51,2987.58,No
CUST0489,1,Yes,No,37,No,DSL,Two year,Credit card,113.13,4185.81,Yes
CUST0490,0,No,Yes,49,Yes,Fiber optic,One year,Mailed check,106.20,5203.80,Yes
CUST0491,0,Yes,No,67,Yes,Fiber optic,One year,Electronic check,87.06,5833.02,No
CUST0492,0,No,No,19,Yes,DSL,Month-to-month,Electronic check,27.29,518.51,Yes
CUST0493,0,No,No,1,No,DSL,Two year,Credit card,80.71,80.71,No
CUST0494,0,Yes,Yes,29,No,Fiber optic,One year,Electronic check,21.22,615.38,No
CUST0495,1,Yes,No,33,No,DSL,Two year,Electronic check,86.11,2841.63,No
CUST0496,1,No,Yes,52,Yes,No,One year,Credit card,93.12,4842.24,No
CUST0497,1,Yes,Yes,41,Yes,DSL,Two year,Credit card,69.72,2858.52,No
CUST0498,0,Yes,Yes,23,Yes,DSL,One year,Bank transfer,20.38,468.74,No
CUST0499,0,Yes,Yes,5,No,DSL,Month-to-month,Mailed check,86.66,433.30,Yes
CUST0500,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Mailed check,101.97,7239.87,No
CUST0501,1,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Credit card,78.59,4479.63,Yes
CUST0502,1,Yes,Yes,6,No,DSL,Two year,Bank transfer,90.92,545.52,No
CUST0503,0,Yes,Yes,49,Yes,Fiber optic,Month-to-month,Mailed check,29.03,1422.47,No
CUST0504,1,No,Yes,22,Yes,DSL,Month-to-month,Electronic check,91.53,2013.66,No
CUST0505,0,Yes,Yes,4,No,No,One year,Credit card,81.42,325.68,No
CUST0506,1,No,No,72,No,Fiber optic,One year,Credit card,53.10,3823.20,Yes
CUST0507,1,No,Yes,64,No,DSL,One year,Mailed check,88.53,5665.92,Yes
CUST0508,1,No,No,37,No,Fiber optic,Month-to-month,Electronic check,84.56,3128.72,Yes
CUST0509,0,No,No,31,No,No,One year,Electronic check,79.95,2478.45,No
CUST0510,1,Yes,Yes,37,No,No,One year,Credit card,38.29,1416.73,No
CUST0511,1,No,No,45,Yes,DSL,Month-to-month,Credit card,49.62,2232.90,No
CUST0512,0,No,No,8,Yes,Fiber optic,One year,Electronic check,119.14,953.12,Yes
CUST0513,1,No,No,40,No,No,Two year,Credit card,63.31,2532.40,Yes
CUST0514,0,No,Yes,5,No,Fiber optic,One year,Bank transfer,25.94,129.70,No
CUST0515,0,No,Yes,28,Yes,DSL,Two year,Mailed check,109.90,3077.20,No
CUST0516,0,Yes,Yes,9,No,No,One year,Electronic check,37.29,335.61,Yes
CUST0517,0,Yes,Yes,2,No,No,One year,Mailed check,60.35,120.70,Yes
CUST0518,0,No,Yes,63,Yes,Fiber optic,Two year,Bank transfer,47.80,3011.40,No
CUST0519,1,Yes,Yes,51,Yes,No,Month-to-month,Credit card,116.39,5935.89,Yes
CUST0520,0,Yes,Yes,31,No,DSL,Two year,Mailed check,57.81,1792.11,Yes
CUST0521,0,No,No,7,No,DSL,Month-to-month,Mailed check,90.87,636.09,Yes
CUST0522,0,No,No,30,Yes,No,One year,Credit card,79.84,2395.20,No
CUST0523,0,No,Yes,58,No,DSL,Month-to-month,Mailed check,24.30,1409.40,No
CUST0524,1,Yes,No,3,Yes,No,Month-to-month,Mailed check,58.43,175.29,Yes
CUST0525,0,No,Yes,51,Yes,No,Two year,Bank transfer,59.00,3009.00,No
CUST0526,1,Yes,Yes,56,No,No,Month-to-month,Mailed check,118.98,6662.88,No
CUST0527,0,Yes,Yes,10,Yes,No,Month-to-month,Credit card,101.19,1011.90,No
CUST0528,1,Yes,No,61,Yes,Fiber optic,Two year,Credit card,105.67,6445.87,Yes
CUST0529,0,No,Yes,50,Yes,No,Month-to-month,Credit card,51.35,2567.50,No
CUST0530,0,Yes,Yes,47,No,DSL,Month-to-month,Electronic check,52.91,2486.77,Yes
CUST0531,1,No,Yes,1,No,Fiber optic,Two year,Bank transfer,71.56,71.56,No
CUST0532,0,No,Yes,57,No,DSL,Two year,Mailed check,83.10,4736.70,No
CUST0533,1,No,No,38,Yes,No,Two year,Mailed check,92.83,3527.54,No
CUST0534,0,No,Yes,62,Yes,DSL,Month-to-month,Credit card,102.08,6328.96,Yes
CUST0535,1,No,No,70,No,Fiber optic,One year,Credit card,107.32,7512.40,Yes
CUST0536,0,Yes,No,65,Yes,DSL,Two year,Credit card,22.46,1459.90,No
CUST0537,0,Yes,Yes,62,Yes,Fiber optic,Two year,Credit card,99.61,6175.82,No
CUST0538,1,Yes,Yes,56,No,No,Month-to-month,Electronic check,81.08,4540.48,No
CUST0539,0,Yes,No,67,Yes,No,One year,Bank transfer,73.21,4905.07,Yes
CUST0540,0,Yes,No,17,Yes,DSL,One year,Bank transfer,82.85,1408.45,Yes
CUST0541,0,No,No,8,Yes,DSL,Month-to-month,Electronic check,108.19,865.52,No
CUST0542,0,No,No,60,Yes,No,Two year,Mailed check,74.53,4471.80,Yes
CUST0543,0,Yes,Yes,40,Yes,No,Month-to-month,Mailed check,36.22,1448.80,No
CUST0544,0,Yes,No,62,Yes,DSL,One year,Bank transfer,63.68,3948.16,Yes
CUST0545,1,Yes,No,41,No,No,Two year,Bank transfer,112.45,4610.45,No
CUST0546,1,No,No,12,No,Fiber optic,One year,Mailed check,101.45,1217.40,No
CUST0547,1,No,No,54,Yes,Fiber optic,One year,Electronic check,40.30,2176.20,No
CUST0548,0,No,Yes,11,No,DSL,One year,Electronic check,91.41,1005.51,No
CUST0549,1,Yes,Yes,60,No,DSL,One year,Mailed check,45.62,2737.20,No
CUST0550,0,Yes,Yes,68,No,No,Two year,Electronic check,54.85,3729.80,Yes
CUST0551,0,Yes,No,46,Yes,No,Two year,Credit card,66.89,3076.94,Yes
CUST0552,0,Yes,No,38,No,Fiber optic,Two year,Bank transfer,64.09,2435.42,Yes
CUST0553,0,No,Yes,61,Yes,DSL,Month-to-month,Mailed check,22.93,1398.73,No
CUST0554,1,Yes,Yes,17,No,DSL,Two year,Credit card,97.40,1655.80,Yes
CUST0555,0,Yes,No,66,No,DSL,One year,Credit card,104.64,6906.24,Yes
CUST0556,1,Yes,Yes,72,Yes,DSL,One year,Electronic check,73.09,5262.48,No
CUST0557,0,No,No,36,No,Fiber optic,Two year,Electronic check,37.30,1342.80,No
CUST0558,1,No,No,7,Yes,Fiber optic,Two year,Bank transfer,44.79,313.53,No
CUST0559,1,Yes,No,16,No,DSL,Month-to-month,Bank transfer,32.63,522.08,No
CUST0560,1,No,No,14,No,Fiber optic,Two year,Mailed check,36.95,517.30,Yes
CUST0561,1,No,No,25,No,DSL,Month-to-month,Bank transfer,107.64,2691.00,No
CUST0562,1,No,No,4,No,Fiber optic,Two year,Credit card,68.02,272.08,No
CUST0563,1,No,Yes,29,Yes,No,Month-to-month,Bank transfer,31.10,901.90,No
CUST0564,0,No,Yes,56,Yes,Fiber optic,Two year,Credit card,45.47,2546.32,No
CUST0565,1,Yes,Yes,6,No,DSL,Two year,Credit card,114.95,689.70,Yes
CUST0566,0,Yes,No,1,Yes,No,Two year,Mailed check,70.93,70.93,No
CUST0567,1,Yes,Yes,39,No,DSL,Month-to-month,Electronic check,71.56,2790.84,Yes
CUST0568,0,No,No,1,Yes,No,One year,Bank transfer,72.56,72.56,No
CUST0569,1,No,No,63,Yes,No,Month-to-month,Mailed check,31.16,1963.08,Yes
CUST0570,1,No,No,57,Yes,Fiber optic,Two year,Bank transfer,117.03,6670.71,No
CUST0571,0,No,No,67,No,Fiber optic,One year,Credit card,28.45,1906.15,No
CUST0572,1,Yes,Yes,65,Yes,No,Month-to-month,Bank transfer,90.00,5850.00,No
CUST0573,1,Yes,Yes,65,Yes,No,Month-to-month,Electronic check,25.78,1675.70,No
CUST0574,1,Yes,Yes,21,No,No,One year,Bank transfer,64.36,1351.56,No
CUST0575,0,Yes,No,30,No,DSL,Two year,Bank transfer,109.97,3299.10,No
CUST0576,1,Yes,Yes,33,No,Fiber optic,One year,Credit card,96.84,3195.72,No
CUST0577,0,Yes,Yes,48,Yes,DSL,Two year,Bank transfer,53.47,2566.56,Yes
CUST0578,1,No,Yes,22,Yes,Fiber optic,One year,Electronic check,75.13,1652.86,Yes
CUST0579,1,No,No,54,Yes,DSL,Month-to-month,Bank transfer,36.53,1972.62,No
CUST0580,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Credit card,115.61,462.44,Yes
CUST0581,1,No,No,55,Yes,No,Month-to-month,Mailed check,90.87,4997.85,Yes
CUST0582,1,Yes,Yes,44,Yes,No,Two year,Credit card,57.43,2526.92,Yes
CUST0583,0,Yes,No,12,No,Fiber optic,Two year,Credit card,51.79,621.48,No
CUST0584,1,No,Yes,52,Yes,No,One year,Credit card,43.86,2280.72,No
CUST0585,0,Yes,Yes,65,Yes,No,Two year,Mailed check,98.65,6412.25,No
CUST0586,0,Yes,Yes,65,Yes,DSL,Two year,Electronic check,63.46,4124.90,No
CUST0587,0,Yes,No,10,No,Fiber optic,One year,Credit card,53.02,530.20,Yes
CUST0588,1,No,Yes,18,Yes,No,Two year,Credit card,110.52,1989.36,No
CUST0589,0,No,Yes,47,No,Fiber optic,One year,Electronic check,35.02,1645.94,Yes
CUST0590,0,No,No,66,Yes,DSL,Two year,Electronic check,46.38,3061.08,No
CUST0591,1,No,No,49,No,Fiber optic,Two year,Bank transfer,54.48,2669.52,No
CUST0592,0,Yes,No,72,No,DSL,Month-to-month,Electronic check,45.99,3311.28,No
CUST0593,1,No,No,22,No,DSL,Two year,Mailed check,78.54,1727.88,Yes
CUST0594,1,No,Yes,26,Yes,DSL,One year,Credit card,80.10,2082.60,No
CUST0595,1,No,Yes,9,No,No,One year,Credit card,25.47,229.23,Yes
CUST0596,1,Yes,No,21,Yes,DSL,Month-to-month,Mailed check,34.45,723.45,No
CUST0597,0,No,Yes,63,No,Fiber optic,One year,Bank transfer,39.85,2510.55,Yes
CUST0598,0,No,No,6,Yes,Fiber optic,Month-to-month,Credit card,27.03,162.18,No
CUST0599,0,Yes,Yes,14,No,No,Two year,Credit card,32.48,454.72,Yes
CUST0600,0,Yes,No,33,No,No,Month-to-month,Bank transfer,43.97,1451.01,No
CUST0601,0,Yes,Yes,71,Yes,DSL,Two year,Bank transfer,54.56,3873.76,No
CUST0602,1,Yes,No,24,No,DSL,One year,Bank transfer,99.13,2379.12,No
CUST0603,0,No,No,51,Yes,DSL,Month-to-month,Mailed check,41.79,2131.29,No
CUST0604,0,Yes,Yes,2,No,No,One year,Mailed check,87.00,174.00,No
CUST0605,0,No,Yes,15,No,No,One year,Electronic check,25.79,386.85,No
CUST0606,1,No,Yes,35,Yes,Fiber optic,One year,Bank transfer,85.82,3003.70,Yes
CUST0607,1,No,No,36,Yes,DSL,One year,Mailed check,99.47,3580.92,Yes
